; "SupportedThreads",0,"UsedThreads",0,"TotalMemory",1040531456,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1536577323,"CurrentTimeLocal","Mon Sep 10 14:02:03 2018","Hostname","localhost.localdomain","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.002875
; "Time_ContextDestroy [ms]", 0.003542
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,2,25,"Success",0.250576,381.146043,352.082621,0.405737,6.797745,5.826151,0.31199,0.097372,746.964566,157472,0,157464,1.4337722264e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,3,25,"Success",0.15437,379.986038,348.651395,0.336781,6.751996,5.89544,0.233118,0.087122,742.138093,157472,0,157464,1.4257671279e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,4,25,"Success",0.155661,380.52302,346.699873,0.396612,6.982656,5.961813,0.231784,0.09483,741.093,157472,0,157464,1.4257671279e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,5,25,"Success",0.158495,379.124815,346.566127,0.2637,6.953365,5.918939,0.265242,0.180702,739.474926,157472,0,157464,1.4257671279e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,6,25,"Success",0.151704,381.561696,345.037925,0.431862,6.976281,5.708987,0.324282,0.089539,740.3269,157472,0,157464,1.4257671279e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,7,25,"Success",0.155828,380.876426,352.07808,0.42807,6.702581,6.050894,0.311865,0.091955,746.743615,157472,0,157464,1.4337722264e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,8,25,"Success",0.156703,374.293007,336.733811,0.334698,6.841202,5.895648,0.224993,0.091081,724.612976,157472,0,157464,1.6707433512e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,9,25,"Success",0.251908,381.522656,349.155463,0.370738,6.957865,6.267512,0.216285,0.089789,744.878007,157472,0,157464,1.4337722264e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,10,25,"Success",0.223368,381.785773,347.407559,0.328323,6.9047,5.718654,0.252826,0.089039,742.788948,157472,0,157464,1.4257671279e-16,0
"Fftw","Inplace","Real","double",1,"radix357",19683,0,0,11,25,"Success",0.15612,373.715193,337.649241,0.335698,6.783662,5.649031,0.220535,0.085955,724.636059,157472,0,157464,1.6707433512e-16,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,0,26,"FFT data exceeds physical memory. 662405<1417200 (bytes)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,1,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,2,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,3,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,4,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,5,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,6,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,7,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,8,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,9,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,10,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",59049,0,0,11,26,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,0,34,"FFT data exceeds physical memory. 662405<1875024 (bytes)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,1,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,2,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,3,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,4,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,5,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,6,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,7,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,8,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,9,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,10,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",78125,0,0,11,34,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,0,40,"FFT data exceeds physical memory. 662405<2823600 (bytes)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,1,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,2,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,3,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,4,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,5,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,6,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,7,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,8,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,9,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,10,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",117649,0,0,11,40,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,0,27,"FFT data exceeds physical memory. 662405<4251552 (bytes)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,1,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,2,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,3,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,4,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,5,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,6,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,7,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,8,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,9,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,10,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",177147,0,0,11,27,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,0,35,"FFT data exceeds physical memory. 662405<9375024 (bytes)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,1,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,2,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,3,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,4,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,5,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,6,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,7,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,8,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,9,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,10,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,11,35,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,0,28,"FFT data exceeds physical memory. 662405<12754608 (bytes)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,1,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,2,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,3,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,4,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,5,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,6,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,7,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,8,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,9,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,10,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,11,28,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,0,41,"FFT data exceeds physical memory. 662405<19765056 (bytes)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,1,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,2,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,3,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,4,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,5,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,6,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,7,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,8,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,9,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,10,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,11,41,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,0,42,"Warmup",0.003625,1.093174,0.079165,0.002542,0.007458,0.004333,0.001333,0.008999,1.216087,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,1,42,"Warmup",0.002042,0.771892,0.14712,0.002291,0.006334,0.003833,0.001333,0.007791,0.95447,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,2,42,"Success",0.001709,0.802142,0.076081,0.002292,0.005292,0.003708,0.001,0.008874,0.911555,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,3,42,"Success",0.001916,0.826891,0.069998,0.001625,0.006792,0.003833,0.001041,0.006417,0.929554,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,4,42,"Success",0.002375,0.790558,0.069706,0.001625,0.005749,0.003708,0.001083,0.006958,0.891763,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,5,42,"Success",0.001542,0.778642,0.070706,0.001209,0.00625,0.004083,0.001042,0.006874,0.880347,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,6,42,"Success",0.001708,0.745477,0.073789,0.001833,0.006249,0.003667,0.001041,0.005875,0.850223,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,7,42,"Success",0.003166,0.831599,0.07229,0.001583,0.00575,0.003916,0.001083,0.007458,0.939095,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,8,42,"Success",0.001958,0.790017,0.070581,0.001542,0.005458,0.003708,0.001041,0.006666,0.89143,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,9,42,"Success",0.001334,0.795767,0.073331,0.002125,0.005416,0.003708,0.001042,0.00725,0.901055,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,10,42,"Success",0.001958,0.788225,0.070414,0.001667,0.005125,0.003708,0.001,0.005625,0.888472,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,11,42,"Success",0.001542,0.708769,0.069123,0.001374,0.005166,0.004125,0.001042,0.006042,0.808307,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",361,0,0,0,43,"Warmup",0.0075,13.90023,12.48015,0.011917,0.120913,0.143704,0.004333,0.017458,26.704954,11552,0,5776,1.1284852025e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",361,0,0,1,43,"Warmup",0.047915,13.543742,12.492983,0.011208,0.122162,0.114079,0.003584,0.017333,26.368256,11552,0,5776,1.1284852025e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",361,0,0,2,43,"Success",0.045457,13.471202,12.523607,0.010458,0.120496,0.114205,0.003708,0.014583,26.318007,11552,0,5776,1.1284852025e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",361,0,0,3,43,"Success",0.095831,13.442078,12.36682,0.011541,0.210744,0.117246,0.004792,0.017791,26.283675,11552,0,5776,1.1284852025e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",361,0,0,4,43,"Success",0.040291,13.49316,12.379445,0.012166,0.121871,0.114497,0.00375,0.01425,26.194636,11552,0,5776,1.1284852025e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",361,0,0,5,43,"Success",0.044291,13.440828,12.459984,0.011958,0.12158,0.114663,0.003958,0.014958,26.229219,11552,0,5776,1.1284852025e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",361,0,0,6,43,"Success",0.040041,13.59674,12.400486,0.012375,0.12158,0.144162,0.003958,0.016708,26.352882,11552,0,5776,1.1284852025e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",361,0,0,7,43,"Success",0.042249,13.505868,12.615479,0.011542,0.121621,0.114121,0.003666,0.013291,26.44367,11552,0,5776,1.1284852025e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",361,0,0,8,43,"Success",0.042998,13.443745,12.504733,0.011417,0.122997,0.114163,0.003583,0.014791,26.275426,11552,0,5776,1.1284852025e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",361,0,0,9,43,"Success",0.041165,13.470785,12.385653,0.011208,0.21041,0.115955,0.004833,0.018791,26.322299,11552,0,5776,1.1284852025e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",361,0,0,10,43,"Success",0.041999,13.665738,12.601646,0.010624,0.152287,0.114663,0.004166,0.016749,26.62554,11552,0,5776,1.1284852025e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",361,0,0,11,43,"Success",0.045248,13.559324,12.524524,0.011458,0.122037,0.144371,0.004209,0.01675,26.443462,11552,0,5776,1.1284852025e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",6859,0,0,0,44,"Warmup",0.016208,358.665915,359.162816,0.218826,4.704269,4.241575,0.135121,0.065748,727.245644,219488,0,109744,1.7121900417e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",6859,0,0,1,44,"Warmup",0.143829,357.137629,359.096943,0.298241,4.460694,4.488276,0.143204,0.065123,725.871062,219488,0,109744,1.7121900417e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",6859,0,0,2,44,"Success",0.142162,357.866523,357.571241,0.231368,4.662853,4.510734,0.208702,0.066831,725.297372,219488,0,109744,1.7121900417e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",6859,0,0,3,44,"Success",0.134579,357.631864,359.098901,0.222118,4.735601,4.264199,0.129288,0.066248,726.317006,219488,0,109744,1.7121900417e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",6859,0,0,4,44,"Success",0.140121,356.959426,359.007404,0.222451,4.722268,4.261116,0.172911,0.065165,725.588446,219488,0,109744,1.7121900417e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",6859,0,0,5,44,"Success",0.139412,359.075152,358.288426,0.205743,4.521608,4.291991,0.131121,0.062956,726.784407,219488,0,109744,1.7121900417e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",6859,0,0,6,44,"Success",0.141454,357.177045,360.52669,0.236576,4.487651,4.493193,0.135829,0.065331,727.301808,219488,0,109744,1.7121900417e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",6859,0,0,7,44,"Success",0.139912,356.969218,359.473056,0.303199,4.622647,4.278032,0.139663,0.066998,726.031223,219488,0,109744,1.7121900417e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",6859,0,0,8,44,"Success",0.136245,357.400121,359.759547,0.216368,4.620022,4.257866,0.123204,0.064873,726.61483,219488,0,109744,1.7121900417e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",6859,0,0,9,44,"Success",0.19841,356.677227,359.827879,0.220493,4.536191,4.446443,0.173287,0.063873,726.18051,219488,0,109744,1.7121900417e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",6859,0,0,10,44,"Success",0.132496,358.460671,358.417881,0.218118,4.553858,4.257992,0.125621,0.065706,726.267341,219488,0,109744,1.7121900417e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",6859,0,0,11,44,"Success",0.138496,358.036517,359.89346,0.301365,4.640812,4.313324,0.138871,0.066707,727.568342,219488,0,109744,1.7121900417e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",130321,0,0,0,45,"FFT data exceeds physical memory. 662405<8340544 (bytes)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",1,"oddshape",130321,0,0,1,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",1,"oddshape",130321,0,0,2,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",1,"oddshape",130321,0,0,3,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",1,"oddshape",130321,0,0,4,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",1,"oddshape",130321,0,0,5,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",1,"oddshape",130321,0,0,6,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",1,"oddshape",130321,0,0,7,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",1,"oddshape",130321,0,0,8,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",1,"oddshape",130321,0,0,9,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",1,"oddshape",130321,0,0,10,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",1,"oddshape",130321,0,0,11,45,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,0,0,"Warmup",0.003791,0.772142,0.071623,0.001292,0.00225,0.001042,0.000916,0.004916,0.868514,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,1,0,"Warmup",0.004749,0.772351,0.069248,0.001333,0.002625,0.001083,0.000917,0.005083,0.867598,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,2,0,"Success",0.003791,0.765809,0.071498,0.001,0.002333,0.001083,0.000917,0.004917,0.861973,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,3,0,"Success",0.003125,0.762477,0.069498,0.001292,0.00225,0.001083,0.000916,0.005083,0.855223,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,4,0,"Success",0.00275,0.755851,0.069914,0.001417,0.002291,0.001084,0.000958,0.005542,0.849432,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,5,0,"Success",0.003792,0.787392,0.071248,0.002,0.0025,0.001042,0.000917,0.0055,0.885431,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,6,0,"Success",0.003125,0.790226,0.073498,0.001083,0.001916,0.001083,0.001084,0.004917,0.886806,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,7,0,"Success",0.004209,0.728352,0.069497,0.00125,0.001917,0.001084,0.000916,0.004291,0.822933,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,8,0,"Success",0.006166,0.747851,0.143954,0.002209,0.002749,0.001042,0.000917,0.004833,0.921805,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,9,0,"Success",0.003208,0.774851,0.070789,0.001542,0.002042,0.001084,0.000875,0.005209,0.870015,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,10,0,"Success",0.003167,0.761434,0.071581,0.001042,0.002292,0.001084,0.000875,0.005417,0.856973,128,0,64,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",4,0,0,11,0,"Success",0.002833,0.757934,0.070289,0.001417,0.001875,0.001084,0.000917,0.004708,0.851556,128,0,64,0,0
