; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404351811584,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1586917742,"CurrentTimeLocal","Wed Apr 15 04:29:02 2020","Hostname","csk064.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.5e-05
; "Time_ContextDestroy [ms]", 3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Complex","double",1,"oddshape",130321,0,0,10,54,"Success",0.000552,271.042443,266.374222,0.414005,0.686265,0.592029,0.545535,0.415816,540.071554,2085136,0,2085136,1.6582362666e-16,0
"Fftw","Inplace","Complex","double",1,"oddshape",130321,0,0,11,54,"Success",0.000332,271.448245,264.71181,0.442435,0.689487,0.597889,0.54242,0.370199,538.803872,2085136,0,2085136,1.6582362666e-16,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,0,55,"Warmup",0.447911,3533.349819,3236.437769,8.609757,10.513883,11.929573,8.642305,1.370491,6811.302966,39617584,0,39617584,2.23756952e-16,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,1,55,"Warmup",0.377629,3320.63091,3091.679458,8.765137,9.953764,9.39151,8.365405,1.334737,6450.500109,39617584,0,39617584,2.3141948616e-16,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,2,55,"Success",0.391025,3707.33374,3092.143066,8.727737,10.506742,9.745554,8.691246,1.366869,6838.908762,39617584,0,39617584,2.23756952e-16,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,3,55,"Success",0.416062,3311.858304,3092.626373,8.694359,9.945005,9.410259,8.602937,1.366704,6442.921348,39617584,0,39617584,2.3141948616e-16,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,4,55,"Success",0.407956,3511.271912,3195.170104,8.775039,9.972505,9.383833,8.605626,1.38311,6744.971488,39617584,0,39617584,2.3141948616e-16,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,5,55,"Success",0.420716,3337.917573,3100.282035,8.821803,9.9879,9.441917,8.667768,1.417079,6476.96284,39617584,0,39617584,2.3141948616e-16,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,6,55,"Success",0.398535,3356.113199,6326.429865,9.58337,19.587409,9.548886,7.779384,1.524134,9730.971838,39617584,0,39617584,2.2102860402e-16,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,7,55,"Success",0.420872,3335.152096,7547.205523,8.631907,13.663656,13.241224,8.444199,1.411557,10928.172458,39617584,0,39617584,2.3141948616e-16,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,8,55,"Success",0.351283,3636.891563,4345.791393,8.851547,14.565876,13.60281,8.63571,1.286339,8029.978292,39617584,0,39617584,2.240607472e-16,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,9,55,"Success",0.392418,3551.414862,3236.16732,8.826465,9.98302,9.413323,8.53464,1.404659,6826.137999,39617584,0,39617584,2.3141948616e-16,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,10,55,"Success",0.415663,3338.791799,3111.228498,9.085686,10.258905,9.328109,8.635361,1.353046,6489.098364,39617584,0,39617584,2.2997956075e-16,0
"Fftw","Inplace","Complex","double",1,"oddshape",2476099,0,0,11,55,"Success",0.447319,3341.231252,3135.206697,9.067352,10.146987,9.568187,7.488796,1.419322,6514.581562,39617584,0,39617584,2.3141948616e-16,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,0,0,"Warmup",9.3e-05,1.070851,1.067074,4.4e-05,8.6e-05,6.5e-05,4.5e-05,0.000484,2.139124,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,1,0,"Warmup",0.000102,1.050609,1.041331,4.3e-05,8.8e-05,6e-05,6.2e-05,0.000484,2.093124,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,2,0,"Success",8e-05,1.071505,1.063698,5.2e-05,7.8e-05,5.4e-05,4.6e-05,0.00047,2.136354,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,3,0,"Success",7.9e-05,1.069813,1.029213,3.7e-05,9.2e-05,5.2e-05,6e-05,0.000468,2.100184,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,4,0,"Success",8.8e-05,1.047559,1.023378,4.5e-05,6.4e-05,5.1e-05,4.4e-05,0.000474,2.072066,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,5,0,"Success",8.1e-05,1.073375,1.06225,5.3e-05,7.5e-05,5.3e-05,6.2e-05,0.000517,2.136835,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,6,0,"Success",8e-05,1.069662,1.071507,7e-05,9.7e-05,4.5e-05,4.7e-05,0.00053,2.142405,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,7,0,"Success",8.8e-05,1.05864,1.035977,4.9e-05,9.1e-05,4.7e-05,6.6e-05,0.000507,2.095823,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,8,0,"Success",8.7e-05,1.078471,1.069732,4.8e-05,7.9e-05,4.3e-05,5.1e-05,0.000573,2.14942,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,9,0,"Success",0.000108,1.073593,1.069939,4.9e-05,7.3e-05,4.2e-05,7.7e-05,0.000495,2.144712,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,10,0,"Success",9.4e-05,1.07017,1.087073,5e-05,0.000188,7.4e-05,4.6e-05,0.00054,2.158656,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",4,0,0,11,0,"Success",0.000209,1.073105,1.049128,5e-05,9.7e-05,5.9e-05,6.6e-05,0.000467,2.123551,64,0,64,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,0,1,"Warmup",0.000154,1.062921,1.133645,7.9e-05,0.000249,7e-05,0.000193,0.000599,2.198635,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,1,1,"Warmup",9.5e-05,1.065875,1.097546,9.3e-05,0.000191,5.5e-05,5e-05,0.000699,2.164939,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,2,1,"Success",0.000127,1.086826,1.109655,7.2e-05,0.000136,7.1e-05,4.1e-05,0.00053,2.197811,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,3,1,"Success",0.00011,1.081252,1.094649,7.4e-05,9.7e-05,6.9e-05,6.9e-05,0.000536,2.177218,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,4,1,"Success",8.8e-05,1.075265,1.144052,7.6e-05,0.000117,5.6e-05,4.7e-05,0.00055,2.220607,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,5,1,"Success",8.9e-05,1.159934,1.098842,5e-05,9.3e-05,5.7e-05,7.6e-05,0.000497,2.259988,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,6,1,"Success",0.000101,1.066731,1.127483,5.2e-05,0.000136,5.5e-05,5.5e-05,0.000481,2.195465,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,7,1,"Success",8.8e-05,1.077227,1.066529,5.2e-05,7.9e-05,7.2e-05,5.4e-05,0.000575,2.145026,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,8,1,"Success",0.000102,1.080805,1.087334,8.1e-05,8.8e-05,6.7e-05,4.7e-05,0.000451,2.169351,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,9,1,"Success",0.000117,1.066186,1.101381,5.1e-05,0.000129,5.4e-05,6.5e-05,0.000525,2.168892,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,10,1,"Success",0.0001,1.072174,1.062117,7.8e-05,0.000116,7.4e-05,4.3e-05,0.000567,2.13562,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",8,0,0,11,1,"Success",0.000113,1.075258,1.092218,6.2e-05,0.000101,6.4e-05,5e-05,0.000544,2.168746,128,0,128,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,0,2,"Warmup",0.00016,1.181136,1.20252,0.000107,0.000162,9.5e-05,7.3e-05,0.000715,2.385346,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,1,2,"Warmup",0.000109,1.171967,1.17974,0.00012,0.000135,8.9e-05,5.8e-05,0.000609,2.353253,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,2,2,"Success",0.000205,1.20802,1.174368,9.9e-05,9.1e-05,8.1e-05,4.6e-05,0.000612,2.383898,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,3,2,"Success",0.00011,1.214195,1.161493,9.8e-05,0.000121,9.2e-05,5.7e-05,0.000687,2.377223,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,4,2,"Success",0.000106,1.17695,1.193564,0.00011,0.000132,6.9e-05,5.8e-05,0.000661,2.372009,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,5,2,"Success",0.000117,1.164775,1.219818,7.4e-05,0.000116,0.000105,6e-05,0.000629,2.386053,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,6,2,"Success",0.000118,1.179262,1.259152,7.8e-05,0.000126,8.9e-05,6.7e-05,0.000764,2.440005,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,7,2,"Success",0.0001,1.186949,1.159455,7.6e-05,0.000117,7.5e-05,7.3e-05,0.000716,2.347915,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,8,2,"Success",0.000118,1.19999,1.217119,6.9e-05,0.000129,7.7e-05,5.8e-05,0.000664,2.418623,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,9,2,"Success",9.2e-05,1.205823,1.172214,0.000124,0.00012,8.5e-05,6.2e-05,0.00063,2.37956,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,10,2,"Success",0.000107,1.20948,1.197535,8e-05,0.000126,8.1e-05,7.4e-05,0.000683,2.408541,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",16,0,0,11,2,"Success",0.000128,1.213887,1.150644,7.2e-05,0.000137,5.9e-05,0.000106,0.000696,2.366097,256,0,256,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,0,3,"Warmup",0.00024,29.163479,28.33484,0.000118,0.000214,0.000217,9.8e-05,0.000716,57.500353,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,1,3,"Warmup",0.000121,29.126678,28.184554,0.00012,0.000279,0.000122,0.000105,0.001023,57.313402,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,2,3,"Success",0.000132,29.339503,28.248266,0.000127,0.000198,0.000123,7.5e-05,0.000837,57.589654,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,3,3,"Success",0.000193,28.998192,28.253441,0.000115,0.000188,0.000222,9.3e-05,0.000643,57.253473,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,4,3,"Success",0.000204,28.819305,28.099487,0.000139,0.000305,0.000122,6.6e-05,0.00105,56.921054,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,5,3,"Success",0.000174,28.873324,28.189952,0.000116,0.000189,0.000127,6e-05,0.00083,57.065158,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,6,3,"Success",0.000191,29.061589,28.5732,9.1e-05,0.00029,0.000124,9.3e-05,0.001035,57.637015,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,7,3,"Success",0.000189,29.420942,28.121942,0.000111,0.000272,0.000122,8e-05,0.000771,57.544823,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,8,3,"Success",0.000177,29.193092,28.473115,0.000113,0.000214,0.00013,8.2e-05,0.000828,57.668166,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,9,3,"Success",0.000187,28.796155,28.087643,7.6e-05,0.000355,0.000132,8.7e-05,0.001177,56.886196,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,10,3,"Success",0.00025,29.018471,28.030697,7e-05,0.000287,0.000215,8.3e-05,0.000936,57.051414,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32,0,0,11,3,"Success",0.000205,29.032687,28.245928,8.1e-05,0.000299,0.000121,8.6e-05,0.000886,57.280676,512,0,512,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,0,4,"Warmup",0.000273,47.880559,46.009972,0.000159,0.000712,0.00022,8.6e-05,0.00116,93.893606,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,1,4,"Warmup",0.000141,48.01945,45.967607,0.000137,0.000349,0.000224,0.000123,0.000905,93.989385,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,2,4,"Success",0.000139,47.715628,46.301056,0.000125,0.000444,0.000221,0.000169,0.000912,94.019141,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,3,4,"Success",0.00021,47.426576,45.793735,0.00012,0.00038,0.000327,0.000161,0.000868,93.222779,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,4,4,"Success",0.000203,47.911009,46.012603,0.000122,0.000459,0.000398,9.9e-05,0.001073,93.926355,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,5,4,"Success",0.00021,47.52188,45.625531,0.000161,0.00036,0.000222,7.1e-05,0.00099,93.149959,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,6,4,"Success",0.000227,47.901217,46.033799,0.000144,0.000523,0.000228,7.5e-05,0.001045,93.937676,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,7,4,"Success",0.00021,47.635755,46.236951,0.000118,0.000375,0.000226,9.7e-05,0.00114,93.875335,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,8,4,"Success",0.000289,47.726419,48.265874,0.00012,0.00038,0.000359,9.7e-05,0.001037,95.995026,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,9,4,"Success",0.000209,47.390282,45.942833,0.000118,0.000507,0.000223,9.8e-05,0.000926,93.335607,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,10,4,"Success",0.000193,47.38076,45.992447,0.000122,0.000367,0.000333,9.8e-05,0.000832,93.37555,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",64,0,0,11,4,"Success",0.000208,47.314261,45.80504,0.000106,0.000442,0.00022,9.4e-05,0.00095,93.12178,1024,0,1024,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,0,5,"Warmup",0.000253,100.016991,97.000951,0.000207,0.000963,0.000567,0.000112,0.001048,197.021582,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,1,5,"Warmup",0.000224,99.877293,96.964655,0.000203,0.000832,0.000581,0.000117,0.00083,196.845237,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,2,5,"Success",0.000194,99.955974,96.819107,0.000164,0.000958,0.000471,0.000143,0.000993,196.778464,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,3,5,"Success",0.000208,99.979934,96.148446,0.000158,0.001273,0.0006,0.000171,0.000855,196.132173,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,4,5,"Success",0.000206,99.457067,97.151642,0.000201,0.001032,0.000596,0.000119,0.000787,196.612072,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,5,5,"Success",0.000224,99.674487,96.030252,0.00018,0.000802,0.000619,0.000127,0.000776,195.707887,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,6,5,"Success",0.000197,99.714375,96.173546,0.000251,0.000865,0.000615,0.000132,0.000904,195.891344,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,7,5,"Success",0.000269,99.658856,96.324485,0.000158,0.000856,0.000491,0.000126,0.001149,195.986845,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,8,5,"Success",0.000224,100.006981,97.919547,0.000168,0.000842,0.000571,0.000134,0.00097,197.929853,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,9,5,"Success",0.000227,99.647397,98.667213,0.00016,0.000882,0.000469,0.000137,0.000981,198.317907,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,10,5,"Success",0.000262,99.625857,96.495987,0.000155,0.000965,0.000464,0.000122,0.001104,196.125378,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",128,0,0,11,5,"Success",0.000248,99.956345,96.37652,0.000167,0.000744,0.000592,0.000136,0.000831,196.336014,2048,0,2048,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,0,6,"Warmup",0.000227,147.074976,141.290989,0.000381,0.02366,0.039933,0.00084,0.026042,288.457673,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,1,6,"Warmup",0.000144,144.90635,140.70826,0.000269,0.019458,0.025131,0.000175,0.048503,285.708879,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,2,6,"Success",0.000155,145.795644,144.706634,0.000252,0.019972,0.022492,0.00094,0.016133,290.562902,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,3,6,"Success",0.000167,146.089131,142.298854,0.0003,0.022188,0.023012,0.001113,0.021354,288.456692,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,4,6,"Success",0.000168,146.800614,143.060229,0.000289,0.023665,0.022798,0.001023,0.016544,289.926111,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,5,6,"Success",0.000163,146.248979,150.563839,0.000277,0.02515,0.021912,0.000657,0.02644,296.88803,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,6,6,"Success",0.000167,149.460601,143.395444,0.000281,0.020521,0.022899,0.001105,0.013432,292.915153,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,7,6,"Success",0.000172,145.840639,142.140361,0.000264,0.020704,0.029431,0.00017,0.024266,288.056553,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,8,6,"Success",0.000148,147.477278,142.53641,0.000256,0.022585,0.027882,0.000196,0.024324,290.089667,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,9,6,"Success",0.000144,148.272694,141.669575,0.000281,0.02142,0.021277,0.001091,0.017892,290.005081,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,10,6,"Success",0.000161,147.317818,140.861046,0.000294,0.023563,0.022569,0.000195,0.02739,288.253692,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",256,0,0,11,6,"Success",0.000196,144.947952,142.11053,0.000309,0.027558,0.020705,0.000231,0.030813,287.13879,4096,0,4096,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,0,7,"Warmup",0.000225,227.669221,223.997446,0.001143,0.025108,0.02454,0.001427,0.026897,451.746651,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,1,7,"Warmup",0.000198,226.644928,221.496223,0.000985,0.024943,0.027905,0.001354,0.028306,448.225498,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,2,7,"Success",0.000215,225.911305,224.940175,0.000878,0.025463,0.024991,0.001378,0.026312,450.931449,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,3,7,"Success",0.000223,226.34611,221.364854,0.000873,0.044069,0.028643,0.001257,0.030363,447.81712,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,4,7,"Success",0.000192,226.849652,229.482649,0.001187,0.024307,0.027656,0.001479,0.027228,456.41488,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,5,7,"Success",0.0002,225.753276,221.814882,0.001016,0.023633,0.028024,0.001126,0.026426,447.649352,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,6,7,"Success",0.000179,226.409006,222.132544,0.001066,0.024564,0.026413,0.001086,0.027611,448.623163,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,7,7,"Success",0.000203,227.910508,222.912965,0.000971,0.024684,0.026721,0.00112,0.027639,450.905569,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,8,7,"Success",0.000179,225.380324,221.63374,0.001131,0.02623,0.030218,0.001692,0.031776,447.10617,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,9,7,"Success",0.000198,299.503121,221.636177,0.001299,0.024063,0.029106,0.00151,0.027799,521.223972,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,10,7,"Success",0.000191,225.636827,222.306486,0.001244,0.022435,0.025413,0.00128,0.04904,448.043762,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",512,0,0,11,7,"Success",0.000151,225.923113,223.399688,0.001012,0.023453,0.027029,0.001567,0.02067,449.397282,8192,0,8192,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,0,8,"Warmup",0.000279,341.782342,337.082368,0.001693,0.02638,0.035612,0.003381,0.037333,678.969901,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,1,8,"Warmup",0.000216,339.867712,336.524714,0.001858,0.027046,0.037654,0.002473,0.028726,676.490982,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,2,8,"Success",0.000225,340.025224,345.137119,0.002402,0.025094,0.036458,0.003474,0.026633,685.257253,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,3,8,"Success",0.000171,342.87275,335.507936,0.002024,0.028416,0.034286,0.002739,0.029101,678.478008,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,4,8,"Success",0.000191,339.325925,337.935153,0.001756,0.028235,0.035846,0.003103,0.032331,677.36328,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,5,8,"Success",0.000198,340.202932,681.815447,0.002284,0.034451,0.037347,0.003687,0.027159,1022.124623,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,6,8,"Success",0.000183,337.850425,335.576319,0.001961,0.028826,0.036313,0.003169,0.03035,673.528318,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,7,8,"Success",0.000179,340.419458,335.329793,0.001945,0.02793,0.034978,0.002955,0.030153,675.847991,16384,0,16384,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1024,0,0,8,8,"Success",0.00017,337.546709,338.286523,0.001823,0.028909,0.036443,0.002968,0.050333,675.954429,16384,0,16384,0,0
