; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404363345920,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1602080311,"CurrentTimeLocal","Wed Oct  7 16:18:31 2020","Hostname","csk006.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.4e-05
; "Time_ContextDestroy [ms]", 3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,8192,0,4,24,"Success",0.006284,1.5232,1.452972,177.953391,46.68094,43.851133,128.284262,1.581486,401.335652,537001984,0,536870912,3.3993499141e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,8192,0,5,24,"Success",0.005651,1.517257,1.509977,175.613596,46.372025,43.599672,127.944653,1.585886,398.150533,537001984,0,536870912,3.3993499141e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,8192,0,6,24,"Success",0.00653,1.508804,1.488756,177.748755,46.323219,43.663421,128.045475,1.590961,400.378279,537001984,0,536870912,3.3993499141e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,8192,0,7,24,"Success",0.005371,1.507146,1.472201,178.119181,46.696088,43.863664,127.943467,1.574038,401.18361,537001984,0,536870912,3.3993499141e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,8192,0,8,24,"Success",0.005236,1.530218,1.486438,177.804412,46.370186,43.40739,128.101781,1.588499,400.295867,537001984,0,536870912,3.3993499141e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,8192,0,9,24,"Success",0.005181,1.533645,1.457797,178.134781,46.626519,43.226767,128.053967,1.577575,400.618115,537001984,0,536870912,3.3993499141e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,8192,0,10,24,"Success",0.005391,1.50737,1.489761,175.504805,46.308336,43.29932,128.565824,1.581412,398.26468,537001984,0,536870912,3.3993499141e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,8192,0,11,24,"Success",0.005079,1.513685,1.453251,175.460922,46.335365,43.41396,128.365147,1.591612,398.140748,537001984,0,536870912,3.3993499141e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,16384,0,0,25,"Warmup",0.006624,2.316502,2.211137,377.042521,110.737374,100.258868,351.676083,2.657496,946.908811,1073872896,0,1073741824,3.3993499014e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,16384,0,1,25,"Warmup",0.006553,2.304338,2.19465,371.798592,116.165953,104.546493,354.172636,2.679967,953.871069,1073872896,0,1073741824,3.3993499014e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,16384,0,2,25,"Success",0.005834,2.321964,2.199711,377.177532,115.123662,107.043942,355.303201,2.694007,961.871926,1073872896,0,1073741824,3.3993499014e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,16384,0,3,25,"Success",0.005465,2.285006,2.215426,377.485251,103.675782,103.395077,363.994494,2.730327,955.788955,1073872896,0,1073741824,3.3993499014e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,16384,0,4,25,"Success",0.00642,2.281216,2.210628,377.551337,118.185929,88.783053,359.102942,2.730797,950.854417,1073872896,0,1073741824,3.3993499014e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,16384,0,5,25,"Success",0.006177,2.276459,2.206383,382.905605,92.286998,88.77657,359.033301,2.740188,930.233996,1073872896,0,1073741824,3.3993499014e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,16384,0,6,25,"Success",0.004877,2.275318,2.193234,379.234313,91.896069,88.419211,358.89695,2.72873,925.650675,1073872896,0,1073741824,3.3993499014e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,16384,0,7,25,"Success",0.00552,2.293206,2.229286,377.69113,93.247068,88.508783,359.380378,2.730638,926.087845,1073872896,0,1073741824,3.3993499014e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,16384,0,8,25,"Success",0.005082,2.277364,2.212331,383.018906,94.271054,88.410558,359.35264,2.765076,932.316027,1073872896,0,1073741824,3.3993499014e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,16384,0,9,25,"Success",0.005671,2.32077,2.236591,377.705307,91.825214,88.764118,359.250988,2.719965,924.830473,1073872896,0,1073741824,3.3993499014e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,16384,0,10,25,"Success",0.006173,2.280764,2.198675,383.138811,91.139904,88.19951,359.079516,2.756626,928.802105,1073872896,0,1073741824,3.3993499014e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",8192,16384,0,11,25,"Success",0.005364,2.275816,2.217409,383.167327,91.255194,88.426367,358.887903,2.733661,928.970763,1073872896,0,1073741824,3.3993499014e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,16384,0,0,26,"Warmup",0.006425,3.546659,3.565997,752.733529,244.354842,235.47852,697.918472,5.053082,1942.659805,2147745792,0,2147483648,3.3993498951e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,16384,0,1,26,"Warmup",0.005519,3.552667,3.428422,749.482474,241.172638,232.846814,697.792088,5.00018,1933.282502,2147745792,0,2147483648,3.3993498951e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,16384,0,2,26,"Success",0.004772,3.529262,3.443495,749.299223,242.955277,234.363769,697.705665,5.037586,1936.341261,2147745792,0,2147483648,3.3993498951e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,16384,0,3,26,"Success",0.006914,3.533533,3.483762,753.787623,241.786836,232.940961,697.764827,4.993192,1938.299467,2147745792,0,2147483648,3.3993498951e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,16384,0,4,26,"Success",0.006186,3.549052,3.449748,750.035732,242.421686,235.042626,698.027327,5.013288,1937.547522,2147745792,0,2147483648,3.3993498951e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,16384,0,5,26,"Success",0.005477,3.552233,3.442933,750.441506,243.899067,235.215165,698.413938,5.053488,1940.02559,2147745792,0,2147483648,3.3993498951e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,16384,0,6,26,"Success",0.006013,3.514581,3.477711,755.935247,241.947245,232.851719,698.181312,5.013478,1940.929217,2147745792,0,2147483648,3.3993498951e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,16384,0,7,26,"Success",0.006127,3.560698,3.492963,749.322368,243.021991,234.251879,698.416547,5.009996,1937.084412,2147745792,0,2147483648,3.3993498951e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,16384,0,8,26,"Success",0.014115,3.60338,3.516863,753.963651,277.725061,244.292264,698.219909,5.027291,1986.364462,2147745792,0,2147483648,3.3993498951e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,16384,0,9,26,"Success",0.006047,3.555686,3.453568,751.204536,240.364047,232.841253,698.061663,5.029232,1934.51758,2147745792,0,2147483648,3.3993498951e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,16384,0,10,26,"Success",0.005943,3.490636,3.464012,749.356215,238.543064,231.665383,698.026457,5.062236,1929.615991,2147745792,0,2147483648,3.3993498951e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,16384,0,11,26,"Success",0.006251,3.554101,3.5002,757.72541,239.993365,232.203373,698.114828,5.047513,1940.147051,2147745792,0,2147483648,3.3993498951e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,32768,0,0,27,"Warmup",0.013641,4.590362,5.055897,1497.413412,492.567879,485.197028,1390.324898,9.661847,3884.826952,4295229440,0,4294967296,3.3993498919e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,32768,0,1,27,"Warmup",0.004784,4.568241,4.527748,1501.043793,491.681202,482.74493,1390.758963,9.657809,3884.989348,4295229440,0,4294967296,3.3993498919e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,32768,0,2,27,"Success",0.004946,4.575095,4.501517,1500.3568,493.306181,486.56663,1390.609444,9.742212,3889.664506,4295229440,0,4294967296,3.3993498919e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,32768,0,3,27,"Success",0.004885,4.594919,4.484212,1503.099603,492.005863,486.122877,1390.200648,9.668878,3890.183701,4295229440,0,4294967296,3.3993498919e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,32768,0,4,27,"Success",0.012099,4.60195,4.816093,1495.54206,493.5768,484.670252,1390.838533,9.685212,3883.744689,4295229440,0,4294967296,3.3993498919e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,32768,0,5,27,"Success",0.005295,4.573196,4.508532,1508.301841,490.70414,485.461413,1391.511883,9.630445,3894.698738,4295229440,0,4294967296,3.3993498919e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,32768,0,6,27,"Success",0.005543,4.595287,4.494593,1511.356786,489.297772,483.638542,1390.214858,9.657723,3893.263027,4295229440,0,4294967296,3.3993498919e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,32768,0,7,27,"Success",0.005475,4.572383,4.514918,1504.206662,493.500549,487.297302,1389.962838,9.66258,3893.724489,4295229440,0,4294967296,3.3993498919e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,32768,0,8,27,"Success",0.011927,4.579577,4.829319,1495.497597,489.24652,482.212382,1390.986572,9.711308,3877.07696,4295229440,0,4294967296,3.3993498919e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,32768,0,9,27,"Success",0.004298,4.552364,4.509114,1505.646734,491.03076,482.964408,1390.760885,9.726858,3889.197169,4295229440,0,4294967296,3.3993498919e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,32768,0,10,27,"Success",0.004943,4.56436,4.531191,1509.087258,490.214896,483.091303,1390.458695,9.659097,3891.613695,4295229440,0,4294967296,3.3993498919e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",2,"powerof2",16384,32768,0,11,27,"Success",0.005174,4.57466,4.513016,1513.114482,490.042558,482.89253,1390.304515,9.709384,3895.157992,4295229440,0,4294967296,3.3993498919e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",2,2,2,0,0,"Warmup",0.000588,0.014753,0.001731,0.000318,0.034539,0.000879,0.000325,0.001203,0.054635,128,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",2,2,2,1,0,"Warmup",0.000218,0.000895,0.000558,8.4e-05,0.000128,0.00011,5.9e-05,0.000678,0.003004,128,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",2,2,2,2,0,"Success",0.00017,0.000727,0.000534,8e-05,0.000104,0.000101,6e-05,0.000632,0.00268,128,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",2,2,2,3,0,"Success",0.000159,0.000709,0.0005,7.4e-05,0.000103,9.7e-05,5.9e-05,0.000645,0.00261,128,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",2,2,2,4,0,"Success",0.000159,0.000718,0.000519,7.5e-05,0.000104,9.6e-05,6.1e-05,0.000631,0.002627,128,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",2,2,2,5,0,"Success",0.000158,0.000713,0.000509,7.4e-05,0.000104,9.6e-05,6.7e-05,0.000628,0.002612,128,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",2,2,2,6,0,"Success",0.000159,0.00071,0.000498,7.4e-05,0.000104,9.7e-05,6e-05,0.000632,0.002597,128,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",2,2,2,7,0,"Success",0.000159,0.000714,0.000503,7.1e-05,0.000106,9.8e-05,6e-05,0.000625,0.002613,128,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",2,2,2,8,0,"Success",0.000158,0.00071,0.000501,7.3e-05,0.000103,9.7e-05,5.9e-05,0.000626,0.002592,128,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",2,2,2,9,0,"Success",0.000159,0.000711,0.000494,7.3e-05,0.000102,9.7e-05,6e-05,0.000628,0.00259,128,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",2,2,2,10,0,"Success",0.00016,0.000737,0.000521,7.3e-05,0.000104,9.8e-05,6e-05,0.000629,0.002645,128,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",2,2,2,11,0,"Success",0.000159,0.000684,0.00052,7.4e-05,0.000104,9.7e-05,5.6e-05,0.000628,0.002586,128,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,2,0,1,"Warmup",0.000208,0.013976,0.005697,0.000233,0.117303,0.048714,0.000251,0.004147,0.190832,256,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,2,1,1,"Warmup",0.000282,0.003726,0.002724,0.000167,0.004194,0.008994,0.000115,0.002654,0.023141,256,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,2,2,1,"Success",0.000183,0.002781,0.002206,0.00011,0.003688,0.008299,0.000108,0.002876,0.020531,256,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,2,3,1,"Success",0.000198,0.002764,0.002101,0.000109,0.003497,0.008134,0.00011,0.002878,0.020074,256,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,2,4,1,"Success",0.00019,0.002705,0.002105,0.0001,0.003682,0.008225,0.000108,0.002972,0.020371,256,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,2,5,1,"Success",0.00019,0.002721,0.002141,0.000109,0.004276,0.008126,0.000109,0.002938,0.020891,256,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,2,6,1,"Success",0.000195,0.002685,0.002073,0.000108,0.004324,0.007871,0.000107,0.002988,0.020634,256,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,2,7,1,"Success",0.000191,0.00277,0.002073,0.000108,0.004047,0.008096,0.000107,0.003015,0.02069,256,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,2,8,1,"Success",0.000188,0.00279,0.002088,0.000111,0.003859,0.007541,0.00011,0.00275,0.019714,256,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,2,9,1,"Success",0.000188,0.002686,0.002005,0.000111,0.004366,0.007851,0.000102,0.002902,0.02049,256,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,2,10,1,"Success",0.00019,0.002736,0.002064,0.000107,0.004536,0.007901,0.000102,0.002823,0.020735,256,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,2,11,1,"Success",0.000189,0.002711,0.002047,0.00011,0.00469,0.007762,0.000109,0.002921,0.020812,256,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,4,0,2,"Warmup",0.000231,0.003845,0.002502,0.00025,0.009887,0.009789,0.000233,0.002752,0.030122,384,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,4,1,2,"Warmup",0.00021,0.002805,0.00215,0.000172,0.00386,0.008445,0.000169,0.002815,0.020903,384,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,4,2,2,"Success",0.000185,0.002711,0.002204,0.000123,0.003984,0.008068,0.000156,0.002937,0.020642,384,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,4,3,2,"Success",0.000181,0.002724,0.00209,0.000117,0.004129,0.008176,0.000133,0.002688,0.020504,384,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,4,4,2,"Success",0.000183,0.002686,0.002139,0.000116,0.003769,0.008389,0.000129,0.002885,0.020564,384,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,4,5,2,"Success",0.000181,0.002632,0.002046,0.000117,0.003899,0.007954,0.000127,0.002916,0.020138,384,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,4,6,2,"Success",0.000176,0.00274,0.002029,0.000116,0.004142,0.008129,0.000121,0.002674,0.020396,384,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,4,7,2,"Success",0.000181,0.002657,0.002133,0.000117,0.004411,0.008164,0.000133,0.002728,0.020806,384,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,4,8,2,"Success",0.000177,0.002629,0.0021,0.000116,0.00416,0.008265,0.000131,0.002689,0.020537,384,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,4,9,2,"Success",0.000182,0.002665,0.002052,0.000116,0.004293,0.008043,0.000129,0.00268,0.020427,384,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,4,10,2,"Success",0.000181,0.002634,0.002069,0.000116,0.00443,0.0082,0.00012,0.008082,0.026098,384,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,2,4,11,2,"Success",0.000178,0.018758,0.002145,0.000125,0.003941,0.008671,0.000128,0.002858,0.037078,384,0,256,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,4,0,3,"Warmup",0.000219,0.001139,0.000666,0.000366,0.020306,0.000562,0.000397,0.000928,0.0249,768,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,4,1,3,"Warmup",0.000189,0.000874,0.000604,0.000211,0.000286,0.000217,0.000157,0.000698,0.003522,768,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,4,2,3,"Success",0.000178,0.000756,0.000529,0.000173,0.000234,0.000209,0.000116,0.000672,0.003148,768,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,4,3,3,"Success",0.000177,0.000739,0.000521,0.000142,0.000234,0.000198,9.4e-05,0.000659,0.003032,768,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,4,4,3,"Success",0.000173,0.000719,0.00051,0.000142,0.000234,0.000197,9.2e-05,0.000659,0.003001,768,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,4,5,3,"Success",0.000175,0.000713,0.000514,0.000142,0.000234,0.000198,9.3e-05,0.000663,0.003002,768,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,4,6,3,"Success",0.000174,0.000719,0.000527,0.000133,0.000233,0.0002,9.3e-05,0.000659,0.003008,768,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,4,7,3,"Success",0.00018,0.000719,0.000517,0.000132,0.000233,0.000196,9.3e-05,0.000663,0.003021,768,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,4,8,3,"Success",0.000174,0.000731,0.000517,0.000132,0.000233,0.000197,9.3e-05,0.000658,0.003008,768,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,4,9,3,"Success",0.000175,0.000715,0.000508,0.000133,0.000233,0.000197,9.3e-05,0.000666,0.002991,768,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,4,10,3,"Success",0.000176,0.000722,0.000538,0.000134,0.000234,0.000199,9.3e-05,0.000659,0.003023,768,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,4,11,3,"Success",0.000175,0.000722,0.000514,0.000133,0.000232,0.000198,9.2e-05,0.000664,0.003001,768,0,512,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,8,0,4,"Warmup",0.00022,0.00536,0.003231,0.000357,0.016275,0.006051,0.000413,0.003158,0.035412,1280,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,8,1,4,"Warmup",0.000257,0.003209,0.008192,0.000244,0.004447,0.004281,0.000294,0.003116,0.024328,1280,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,8,2,4,"Success",0.000204,0.002836,0.00211,0.000196,0.004188,0.004196,0.000243,0.003099,0.01736,1280,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,8,3,4,"Success",0.000312,0.002702,0.002066,0.000174,0.004369,0.004019,0.000203,0.002997,0.017137,1280,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,8,4,4,"Success",0.000205,0.002776,0.002057,0.000153,0.004211,0.004072,0.000254,0.003006,0.017014,1280,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,8,5,4,"Success",0.000201,0.002751,0.00212,0.000157,0.004248,0.004321,0.000226,0.003111,0.017412,1280,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,8,6,4,"Success",0.0002,0.002756,0.002,0.00016,0.004029,0.004118,0.000223,0.00303,0.01679,1280,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,8,7,4,"Success",0.000211,0.002674,0.002023,0.000161,0.004073,0.004136,0.000214,0.007977,0.021744,1280,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,8,8,4,"Success",0.0002,0.00276,0.002143,0.000156,0.00431,0.004487,0.000259,0.003025,0.017617,1280,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,8,9,4,"Success",0.0002,0.002659,0.002097,0.000157,0.003931,0.00434,0.000218,0.002845,0.016722,1280,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,8,10,4,"Success",0.000201,0.002722,0.002087,0.000151,0.004339,0.004275,0.000213,0.002905,0.017167,1280,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,4,8,11,4,"Success",0.0002,0.002661,0.002076,0.000154,0.004266,0.00422,0.000215,0.002971,0.017038,1280,0,1024,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,8,8,0,5,"Warmup",0.000218,0.003504,0.003079,0.000403,0.171476,0.012819,0.000517,0.003948,0.196384,2560,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,8,8,1,5,"Warmup",0.000244,0.003293,0.002366,0.000246,0.021465,0.010461,0.000397,0.004186,0.042937,2560,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,8,8,2,5,"Success",0.000203,0.003104,0.002273,0.000227,0.018127,0.010261,0.000408,0.004195,0.039083,2560,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,8,8,3,5,"Success",0.000202,0.002984,0.002169,0.00021,0.016163,0.010587,0.000394,0.004447,0.037442,2560,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,8,8,4,5,"Success",0.00017,0.003247,0.002357,0.000208,0.017284,0.010517,0.000343,0.004523,0.038922,2560,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,8,8,5,5,"Success",0.00017,0.003057,0.002147,0.00019,0.016787,0.01103,0.000345,0.004461,0.038461,2560,0,2048,0,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"powerof2",4,8,8,6,5,"Success",0.000193,0.003123,0.002425,0.000219,0.016162,0.011193,0.000326,0.004765,0.038683,2560,0,2048,0,0
