; "SupportedThreads",0,"UsedThreads",0,"TotalMemory",16693903360,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1533795733,"CurrentTimeLocal","Thu Aug  9 09:22:13 2018","Hostname","localhost.localdomain","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000189
; "Time_ContextDestroy [ms]", 5.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,2,1,"Success",0.0121,125.089141,111.925609,0.353014,9.280224,9.338938,0.419747,0.015469,256.435245,2194920,0,2194920,9.6702162331e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,3,1,"Success",0.012598,126.706848,111.543026,0.349486,9.312173,9.616133,0.349172,0.016591,257.907021,2194920,0,2194920,1.0647283891e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,4,1,"Success",0.010788,126.28927,124.540494,0.221461,9.551862,9.426823,0.38646,0.013245,270.441447,2194920,0,2194920,8.7557657521e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,5,1,"Success",0.012058,126.073212,113.235658,0.404364,10.443992,9.825553,0.42963,0.01975,260.445939,2194920,0,2194920,9.8247209048e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,6,1,"Success",0.011536,126.543497,111.563244,0.334171,9.42445,9.408026,0.374648,0.018751,257.679435,2194920,0,2194920,1.0647283891e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,7,1,"Success",0.012595,125.840777,125.443639,0.337555,9.417291,9.317474,0.354811,0.014424,270.739367,2194920,0,2194920,9.6443440288e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,8,1,"Success",0.012594,126.520763,115.203626,0.336203,9.556995,9.450384,0.358117,0.019044,261.459292,2194920,0,2194920,9.6724157603e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,9,1,"Success",0.014587,124.987238,126.928002,0.361591,9.375896,9.594652,0.354559,0.014267,271.632054,2194920,0,2194920,9.6443440288e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,10,1,"Success",0.01074,126.097572,112.197183,0.331588,9.556707,9.457607,0.407089,0.016564,258.076296,2194920,0,2194920,9.8248274996e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",63,67,65,11,1,"Success",0.012224,126.527104,113.202988,0.442285,9.311688,9.45617,0.371383,0.015611,259.340447,2194920,0,2194920,9.7040254309e-08,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,0,2,"Warmup",0.013693,539.483214,520.663931,2.349753,76.568234,77.599764,2.350084,0.7803,1219.810485,16514064,0,16514064,1.2807223465e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,1,2,"Warmup",0.026898,542.685952,525.276678,2.34387,76.715238,75.87322,2.527536,0.020398,1225.471261,16514064,0,16514064,1.28072212e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,2,2,"Success",0.017909,540.093529,532.375131,2.289893,78.419924,84.465959,2.282081,0.02125,1239.967019,16514064,0,16514064,1.2807223465e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,3,2,"Success",0.020278,538.177599,525.659378,2.401957,77.323409,76.868835,2.288795,0.018575,1222.760454,16514064,0,16514064,1.28072212e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,4,2,"Success",0.016504,535.426181,527.073735,2.353912,77.060039,76.185238,2.221698,0.020742,1220.359311,16514064,0,16514064,1.280719113e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,5,2,"Success",0.017527,535.633475,519.950125,2.289568,76.743677,76.780401,2.276081,0.01836,1213.710685,16514064,0,16514064,1.2807223465e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,6,2,"Success",0.017839,543.851023,519.150672,2.301503,77.551564,77.951332,2.409353,0.020811,1223.255822,16514064,0,16514064,1.2807970803e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,7,2,"Success",0.016813,536.161569,523.60171,2.297915,76.882501,77.199591,2.270677,0.017959,1218.450298,16514064,0,16514064,1.2807223465e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,8,2,"Success",0.017272,535.731701,519.539812,2.292147,76.133993,76.131887,2.21837,0.018531,1212.085184,16514064,0,16514064,1.2807223465e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,9,2,"Success",0.019807,539.427538,528.415458,2.286344,78.033715,77.31312,2.279893,0.018139,1227.795697,16514064,0,16514064,1.28072212e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,10,2,"Success",0.0178,539.943411,525.573663,2.339654,77.224291,77.156642,2.205029,0.017817,1224.480242,16514064,0,16514064,1.28072212e-07,0
"Fftw","Inplace","Complex","float",3,"oddshape",126,127,129,11,2,"Success",0.021315,547.1949,523.076969,2.288924,79.244382,79.426602,2.282706,0.021054,1233.558172,16514064,0,16514064,1.2682528342e-07,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,0,3,"Warmup",0.000476,1427.650015,1372.120411,0.029146,0.162482,0.134889,0.014348,0.004213,2800.116885,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,1,3,"Warmup",0.005439,1438.514538,1367.779638,0.02831,0.160378,0.135261,0.014301,0.004244,2806.642886,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,2,3,"Success",0.005021,1426.933021,1381.60738,0.029099,0.160977,0.134687,0.013923,0.003268,2808.888476,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,3,3,"Success",0.004721,1422.342552,1367.164998,0.02821,0.147551,0.133829,0.012685,0.004551,2789.839914,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,4,3,"Success",0.004642,1425.705765,1369.868325,0.028651,0.161446,0.135626,0.014282,0.003965,2795.923875,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,5,3,"Success",0.004888,1432.367981,1369.920674,0.029491,0.147942,0.133461,0.013332,0.003954,2802.62253,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,6,3,"Success",0.005026,1424.341241,1987.549922,0.046551,0.251659,0.283217,0.022913,0.013501,3412.514975,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,7,3,"Success",0.012216,2158.498204,2068.287151,0.030567,0.169443,0.161068,0.017611,0.007261,4227.184529,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,8,3,"Success",0.007774,1597.842687,1368.144615,0.031697,0.194344,0.150668,0.01402,0.004417,2966.391056,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,9,3,"Success",0.005278,1424.897069,1370.23383,0.028157,0.153638,0.134077,0.013167,0.003975,2795.469975,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,10,3,"Success",0.004708,1424.809928,1372.957169,0.028557,0.148812,0.133728,0.012692,0.00355,2798.099917,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,11,3,"Success",0.005021,1429.396321,1376.689689,0.028964,0.163058,0.169122,0.014337,0.003759,2806.471082,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,0,4,"Warmup",0.000326,3121.343338,3027.854252,0.062966,0.36076,0.32299,0.029739,0.006843,6149.982179,524288,0,524288,1.0536792517e-08,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,1,4,"Warmup",0.006345,3092.61593,3025.725645,0.061703,0.480164,0.379253,0.029525,0.008368,6119.307912,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,2,4,"Success",0.006438,3091.995674,3026.004539,0.061374,0.349762,0.32219,0.029148,0.006181,6118.776247,524288,0,524288,1.1780492167e-08,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,3,4,"Success",0.007498,3081.318284,3030.665948,0.060187,0.418249,0.32681,0.02935,0.007021,6112.834174,524288,0,524288,1.1780492167e-08,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,4,4,"Success",0.005833,3079.433632,3017.167696,0.061391,0.355958,0.321288,0.029393,0.006456,6097.382665,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,5,4,"Success",0.006276,3092.028578,3053.113471,0.060462,0.346779,0.330741,0.027533,0.006327,6145.920975,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,6,4,"Success",0.006309,4008.539512,4539.489744,0.064073,0.35091,0.367267,0.028775,0.006974,8548.854497,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,7,4,"Success",0.005818,3086.090832,3044.150829,0.063686,0.364074,0.33403,0.029021,0.007482,6131.046923,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,8,4,"Success",0.006455,3107.315294,3021.559376,0.062413,0.356352,0.327026,0.028407,0.006056,6129.662266,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,9,4,"Success",0.006298,3099.857924,3038.913276,0.062303,0.402997,0.32889,0.030663,0.006236,6139.60954,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,10,4,"Success",0.006276,3090.373975,3017.747068,0.06442,0.354943,0.329924,0.028466,0.006428,6108.912465,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,11,4,"Success",0.005766,3094.099769,3019.11849,0.063337,0.334071,0.32077,0.028166,0.005635,6113.976916,524288,0,524288,1.0536792517e-08,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,0,5,"Warmup",0.00064,2397.623839,3613.113294,0.135105,1.198044,1.460275,0.145002,0.017005,6013.694737,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,1,5,"Warmup",0.017615,3473.646089,2349.150234,0.17584,0.767873,0.745761,0.083133,0.007589,5824.595328,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,2,5,"Success",0.008279,2401.062039,2346.162314,0.209311,0.758883,0.760656,0.085323,0.006595,4749.054357,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,3,5,"Success",0.008919,2405.13532,2344.644987,0.178045,0.759185,0.740028,0.089706,0.008556,4751.565897,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,4,5,"Success",0.008643,2401.435931,2349.921148,0.157725,0.74553,0.743718,0.086246,0.006678,4753.106655,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,5,5,"Success",0.010484,2404.320371,2361.422317,0.16249,0.747631,0.776944,0.085705,0.007008,4767.534024,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,6,5,"Success",0.008129,2393.753163,2339.163318,0.173321,0.749131,0.741143,0.084982,0.007151,4734.681396,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,7,5,"Success",0.007905,2413.395979,2342.289481,0.205374,0.770004,0.780966,0.070885,0.006479,4757.527994,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,8,5,"Success",0.007145,2396.34501,2363.218084,0.201693,0.759919,0.82236,0.085852,0.007219,4761.448371,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,9,5,"Success",0.007895,2408.35504,2346.179977,0.213071,0.748931,0.773286,0.074549,0.005774,4756.359532,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,10,5,"Success",0.007879,2403.815089,2346.369001,0.223135,0.894436,0.757589,0.075539,0.008002,4752.152018,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,11,5,"Success",0.009505,2393.523155,2358.957231,0.174352,0.778401,0.776046,0.095296,0.008309,4754.323358,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,0,3,"Warmup",0.001309,162.480077,141.573171,0.017775,0.089755,0.085361,0.007069,0.006234,304.262057,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,1,3,"Warmup",0.009518,163.710396,146.139989,0.01443,0.092638,0.092133,0.007985,0.006438,310.074485,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,2,3,"Success",0.009695,159.345733,140.274345,0.017203,0.09174,0.088222,0.007118,0.005332,299.840493,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,3,3,"Success",0.008395,162.117078,148.833657,0.014781,0.087151,0.083465,0.007014,0.005576,311.15797,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,4,3,"Success",0.00815,159.515556,140.473315,0.011597,0.083046,0.080486,0.006133,0.004557,300.18377,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,5,3,"Success",0.007215,161.246563,138.153337,0.013204,0.100363,0.099423,0.007301,0.006681,299.635047,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,6,3,"Success",0.007953,162.354334,139.726437,0.012944,0.089482,0.083838,0.007509,0.005531,302.288861,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,7,3,"Success",0.007741,164.697731,134.715773,0.013444,0.075364,0.063418,0.005904,0.003769,299.583971,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,8,3,"Success",0.006094,143.167593,136.03477,0.012804,0.098036,0.080761,0.007328,0.006321,279.414536,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,9,3,"Success",0.007697,150.205458,133.238628,0.011798,0.100533,0.087525,0.006757,0.005671,283.665024,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,10,3,"Success",0.007102,156.165025,118.114246,0.02126,0.073385,0.061513,0.004989,0.00334,274.451689,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",128,128,0,11,3,"Success",0.005311,152.08565,128.200074,0.012915,0.092444,0.089517,0.007426,0.0054,280.499627,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,0,5,"Warmup",0.014658,318.344565,284.128661,0.288734,1.661545,1.917509,0.242118,0.010186,606.609191,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,1,5,"Warmup",0.012212,320.766829,290.260149,0.198849,1.687084,1.590184,0.257671,0.010935,614.784915,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,2,5,"Success",0.013434,323.359078,292.642542,0.289665,2.108485,2.081459,0.244437,0.011704,620.751916,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,3,5,"Success",0.012118,318.695685,281.378914,0.292877,1.693309,1.540707,0.258185,0.011812,603.884592,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,4,5,"Success",0.011033,321.116861,292.232137,0.290149,1.792684,1.649486,0.218368,0.01084,617.322609,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,5,5,"Success",0.027927,322.550992,288.09454,0.288566,1.753358,1.660584,0.264868,0.011056,614.653019,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,6,5,"Success",0.011264,320.437353,289.096278,0.291765,1.853905,1.577247,0.266699,0.011271,613.547026,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,7,5,"Success",0.011644,323.237883,293.61074,0.292028,1.820095,1.666683,0.220844,0.010998,620.872014,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,8,5,"Success",0.011599,323.11922,294.094584,0.298773,1.735828,1.639684,0.212333,0.010589,621.123981,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,9,5,"Success",0.01051,321.146793,289.400928,0.284849,1.735551,1.630454,0.260521,0.010609,614.481323,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,10,5,"Success",0.01372,318.39661,282.496199,0.283767,1.859464,1.819382,0.231493,0.012336,605.114398,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",2,"powerof2",512,512,0,11,5,"Success",0.011896,318.579827,281.791713,0.341376,1.781216,1.742528,0.28874,0.012057,604.550245,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,0,3,"Warmup",0.00067,76.956233,65.641025,0.025012,0.117403,0.116176,0.011284,0.002494,142.87083,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,1,3,"Warmup",0.005931,75.037439,65.760042,0.026583,0.116829,0.117558,0.011349,0.002378,141.078828,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,2,3,"Success",0.005656,76.375262,63.804426,0.025307,0.115156,0.111408,0.01127,0.002144,140.451053,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,3,3,"Success",0.005882,77.604642,64.204952,0.029162,0.120325,0.1098,0.011957,0.002592,142.090131,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,4,3,"Success",0.005781,76.483709,64.829433,0.119373,0.506944,0.196437,0.01176,0.002691,142.157039,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,5,3,"Success",0.006025,74.721196,65.312343,0.027886,0.153279,0.110044,0.011538,0.002499,140.345365,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,6,3,"Success",0.005902,74.394867,65.392887,0.028528,0.12417,0.108921,0.011907,0.00265,140.070338,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,7,3,"Success",0.005885,76.494321,63.941529,0.02814,0.115426,0.111373,0.011394,0.002518,140.711081,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,8,3,"Success",0.005852,76.367355,64.45747,0.027487,0.117448,0.108419,0.011528,0.002418,141.098501,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,9,3,"Success",0.005899,76.28269,65.330185,0.028611,0.117029,0.110453,0.01142,0.002267,141.88922,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,10,3,"Success",0.006083,74.584575,65.948417,0.028258,0.116458,0.109445,0.011446,0.002549,140.808058,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",32,32,32,11,3,"Success",0.005725,75.088955,65.615625,0.02526,0.126083,0.114756,0.014945,0.002759,140.994777,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,0,4,"Warmup",0.001593,230.904131,200.114243,0.313455,1.238662,1.17752,0.209992,0.007061,433.967811,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,1,4,"Warmup",0.012951,230.471699,199.472489,0.290591,1.215622,1.245619,0.227882,0.007496,432.945504,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,2,4,"Success",0.011664,230.437369,199.59728,0.29001,1.231113,1.18012,0.214124,0.010366,432.973342,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,3,4,"Success",0.01323,232.011167,205.233764,0.291171,1.207594,1.171524,0.211128,0.007174,440.147856,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,4,4,"Success",0.012326,231.334468,198.045294,0.290817,1.213766,1.169277,0.208319,0.007332,432.282636,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,5,4,"Success",0.011902,231.642257,201.334232,0.291801,1.211866,1.177953,0.211943,0.007784,435.890975,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,6,4,"Success",0.012066,231.502153,200.182706,0.293359,1.21171,1.170934,0.211114,0.006848,434.592191,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,7,4,"Success",0.017376,233.015463,202.510397,0.295337,1.283285,1.215918,0.283509,0.008563,438.631169,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,8,4,"Success",0.011678,231.961409,198.169401,0.284724,1.28914,1.213477,0.217301,0.007844,433.156239,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,9,4,"Success",0.012441,232.054962,200.611222,0.382361,1.353027,1.405687,0.226011,0.009543,436.056867,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,10,4,"Success",0.011813,233.337708,201.882919,0.289403,1.230368,1.17175,0.21151,0.007024,438.14348,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",64,64,64,11,4,"Success",0.01209,283.359694,274.685382,0.405305,2.330607,1.804244,0.35811,0.01155,562.968895,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,0,5,"Warmup",0.021606,857.269667,663.452437,2.365475,14.606299,14.72684,2.282275,0.787897,1555.514195,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,1,5,"Warmup",0.028744,859.108941,671.574349,2.473126,15.401916,14.895116,2.272614,0.011651,1565.767752,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,2,5,"Success",0.018815,858.506153,672.585531,2.422725,14.891277,15.095678,2.43967,0.011893,1565.973177,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,3,5,"Success",0.01934,861.352311,674.648667,2.306195,15.18131,14.98734,2.211222,0.011709,1570.719786,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,4,5,"Success",0.020096,857.055247,672.90414,2.316646,15.174275,15.006815,2.206014,0.012253,1564.696727,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,5,5,"Success",0.017633,859.628525,671.589729,2.563903,15.266736,15.04309,2.208715,0.012184,1566.332211,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,6,5,"Success",0.019962,857.861704,669.883959,2.300927,14.680207,15.241562,2.205032,0.012451,1562.206956,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,7,5,"Success",0.022263,858.228946,670.613347,2.388542,14.835314,15.380856,2.312803,0.013759,1563.797155,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,8,5,"Success",0.025073,859.787121,672.45105,2.309616,14.791984,15.18409,2.209449,0.020564,1566.780816,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,9,5,"Success",0.036255,863.867332,674.416537,2.448877,15.346335,14.877699,2.211942,0.011977,1573.218579,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,10,5,"Success",0.016536,853.513564,669.681937,2.308376,14.855236,14.853834,2.28523,0.013505,1557.529533,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",3,"powerof2",128,128,128,11,5,"Success",0.017478,857.189427,669.391133,2.372182,14.664925,15.245994,2.276932,0.012323,1561.171842,16777216,0,16777216,0,0
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,0,6,"Warmup",0.000432,22.137954,20.93688,0.011543,0.149027,0.14737,0.005359,0.003786,43.392839,134456,0,134456,6.0444228547e-08,0
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,1,6,"Warmup",0.004722,21.921399,20.921392,0.009178,0.150019,0.148781,0.005856,0.003603,43.165409,134456,0,134456,6.0444228547e-08,0
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,2,6,"Success",0.00476,22.520762,20.992733,0.015509,0.150462,0.145754,0.005749,0.003535,43.839737,134456,0,134456,6.0444228547e-08,0
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,3,6,"Success",0.004735,21.875981,21.074204,0.0109,0.15297,0.145571,0.005841,0.003477,43.274114,134456,0,134456,6.0444228547e-08,0
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,4,6,"Success",0.004707,21.782556,21.466712,0.010487,0.149907,0.148727,0.005795,0.003395,43.572703,134456,0,134456,6.0444228547e-08,0
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,5,6,"Success",0.004657,21.848349,21.198599,0.010972,0.150344,0.14575,0.005721,0.003632,43.368535,134456,0,134456,6.0444228547e-08,0
