; "SupportedThreads",0,"UsedThreads",0,"TotalMemory",16693903360,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1533888122,"CurrentTimeLocal","Fri Aug 10 11:02:02 2018","Hostname","localhost.localdomain","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000407
; "Time_ContextDestroy [ms]", 5.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,10,3,"Success",0.000379,17.283517,12.287485,0.000271,0.000316,0.000151,6e-05,0.001025,29.573656,272,0,256,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,11,3,"Success",0.000485,18.021164,12.311324,0.000245,0.000655,0.000152,6.7e-05,0.00177,30.336535,272,0,256,0,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,0,4,"Warmup",0.001084,42.921572,43.558611,0.000513,0.000975,0.000614,9.3e-05,0.001588,86.485598,528,0,512,1.9781305624e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,1,4,"Warmup",0.006345,41.913251,43.466067,0.000278,0.000834,0.00065,7.8e-05,0.001828,85.390138,528,0,512,1.9781305624e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,2,4,"Success",0.000468,42.119829,43.137256,0.000255,0.001057,0.000623,9e-05,0.001552,85.261814,528,0,512,1.9781305624e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,3,4,"Success",0.000245,42.581007,43.223952,0.000308,0.00087,0.00049,7.7e-05,0.001638,85.809126,528,0,512,1.9781305624e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,4,4,"Success",0.000452,42.488689,43.944015,0.000308,0.000996,0.000545,8.9e-05,0.001561,86.437209,528,0,512,1.9781305624e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,5,4,"Success",0.00026,42.650559,44.090298,0.000259,0.001009,0.000581,7.9e-05,0.001539,86.745132,528,0,512,1.9781305624e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,6,4,"Success",0.000816,43.000075,43.784962,0.000361,0.001114,0.00048,7.9e-05,0.001867,86.790361,528,0,512,1.9781305624e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,7,4,"Success",0.000884,43.208715,43.200502,0.000292,0.001028,0.00061,8.8e-05,0.001701,86.414392,528,0,512,1.9781305624e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,8,4,"Success",0.000464,42.130987,43.372592,0.00023,0.001003,0.000494,9.1e-05,0.001595,85.508171,528,0,512,1.9781305624e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,9,4,"Success",0.000733,42.698395,44.546545,0.00022,0.00124,0.00049,7.6e-05,0.001954,87.250377,528,0,512,1.9781305624e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,10,4,"Success",0.000955,42.611993,43.421,0.000245,0.000867,0.000403,7.6e-05,0.001809,86.037889,528,0,512,1.9781305624e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,11,4,"Success",0.006541,42.348877,43.688117,0.000491,0.00087,0.000531,8.9e-05,0.00156,86.047607,528,0,512,1.9781305624e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,0,5,"Warmup",0.030979,75.534539,82.0831,0.000264,0.00142,0.000871,7.5e-05,0.001604,157.653553,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,1,5,"Warmup",0.025046,75.90942,81.047816,0.00029,0.001886,0.001355,8.3e-05,0.002666,156.989295,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,2,5,"Success",0.062415,75.892457,81.568746,0.000279,0.001587,0.000947,7e-05,0.00181,157.52897,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,3,5,"Success",0.025598,75.294042,81.671432,0.000314,0.001434,0.000965,7e-05,0.001592,156.996126,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,4,5,"Success",0.02454,75.899088,82.414302,0.000273,0.001394,0.000792,7.5e-05,0.002081,158.343187,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,5,5,"Success",0.025017,75.576423,82.052569,0.000271,0.001588,0.000847,7.6e-05,0.001847,157.659273,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,6,5,"Success",0.024627,75.468197,81.684579,0.000284,0.001555,0.000981,7e-05,0.001641,157.182475,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,7,5,"Success",0.028444,76.081021,81.784228,0.000477,0.001424,0.000848,6.9e-05,0.001716,157.898839,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,8,5,"Success",0.024508,75.349706,81.987618,0.000271,0.001404,0.000879,6.9e-05,0.001725,157.366719,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,9,5,"Success",0.024491,75.294057,81.690853,0.000289,0.00148,0.000822,7.6e-05,0.001788,157.014658,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,10,5,"Success",0.024391,75.789701,81.663296,0.000242,0.001986,0.000913,9.3e-05,0.001658,157.48303,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,11,5,"Success",0.026144,76.007775,82.651983,0.000256,0.001655,0.000826,6.6e-05,0.002053,158.691504,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,0,6,"Warmup",0.00034,144.266625,149.87027,0.000359,0.002032,0.001146,0.000101,0.002524,294.144153,2064,0,2048,2.7809945062e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,1,6,"Warmup",0.029657,144.133229,149.284662,0.000409,0.001932,0.001803,0.000111,0.002504,293.455163,2064,0,2048,2.7809945062e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,2,6,"Success",0.029285,143.560567,150.088466,0.000383,0.002487,0.001742,9.8e-05,0.002506,293.686374,2064,0,2048,2.7809945062e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,3,6,"Success",0.029701,145.203568,150.861107,0.000384,0.003057,0.001194,0.0001,0.00251,296.102281,2064,0,2048,1.9664600738e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,4,6,"Success",0.029599,144.493901,148.759269,0.00038,0.001639,0.00113,0.000119,0.002652,293.289352,2064,0,2048,2.7809945062e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,5,6,"Success",0.02909,143.343807,149.187725,0.000444,0.001779,0.002056,0.000204,0.002124,292.568156,2064,0,2048,2.7809945062e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,6,6,"Success",0.029312,143.580705,150.999736,0.000425,0.001925,0.001096,0.000119,0.002472,294.616717,2064,0,2048,2.7809945062e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,7,6,"Success",0.03149,143.994632,149.561994,0.000409,0.00238,0.001006,0.000105,0.002474,293.595246,2064,0,2048,1.9664600738e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,8,6,"Success",0.033066,142.651863,149.729734,0.000597,0.001887,0.001692,0.000105,0.001941,292.421514,2064,0,2048,2.7809945062e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,9,6,"Success",0.02834,143.498363,150.38893,0.000519,0.001891,0.001257,9.9e-05,0.002336,293.922564,2064,0,2048,2.7809945062e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,10,6,"Success",0.030022,144.664798,150.648296,0.000381,0.002446,0.001193,0.000114,0.002522,295.350548,2064,0,2048,1.9664600738e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,11,6,"Success",0.032892,143.580916,148.750403,0.000501,0.001552,0.001034,9.6e-05,0.005786,292.373887,2064,0,2048,2.7809945062e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",512,0,0,0,7,"Warmup",0.000416,206.182972,226.316109,0.000736,0.00289,0.002148,0.00016,0.002906,432.509135,4112,0,4096,2.7782720439e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",512,0,0,1,7,"Warmup",0.029953,206.806102,225.192173,0.000844,0.003384,0.002119,0.00016,0.003155,432.038766,4112,0,4096,1.9645350022e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",512,0,0,2,7,"Success",0.028775,206.933792,226.442701,0.000766,0.002887,0.00187,0.000201,0.002912,433.414783,4112,0,4096,2.7782720439e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",512,0,0,3,7,"Success",0.030381,206.296056,227.359433,0.000985,0.003897,0.001673,0.000155,0.003502,433.696736,4112,0,4096,1.9645350022e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",512,0,0,4,7,"Success",0.030678,206.276794,226.80246,0.000756,0.003246,0.002217,0.000155,0.002687,433.119813,4112,0,4096,2.7782720439e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",512,0,0,5,7,"Success",0.029915,205.950396,225.22972,0.000759,0.003288,0.001958,0.000136,0.002999,431.219738,4112,0,4096,1.9645350022e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",512,0,0,6,7,"Success",0.029072,206.578588,225.219825,0.000748,0.002923,0.001835,0.000177,0.002473,431.836492,4112,0,4096,2.7782720439e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",512,0,0,7,7,"Success",0.028637,205.835255,227.219822,0.00068,0.003347,0.001933,0.000192,0.002837,433.09341,4112,0,4096,2.7782720439e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",512,0,0,8,7,"Success",0.030742,207.261207,226.283685,0.0007,0.003308,0.00166,0.000165,0.002806,433.585264,4112,0,4096,2.7782720439e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",512,0,0,9,7,"Success",0.029472,207.518034,227.635603,0.000759,0.003174,0.001858,0.000162,0.002793,435.192666,4112,0,4096,2.7782720439e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",512,0,0,10,7,"Success",0.05217,205.857279,226.08469,0.000724,0.003579,0.002169,0.000139,0.003322,432.004885,4112,0,4096,1.9645350022e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",512,0,0,11,7,"Success",0.029435,205.874209,226.474564,0.000796,0.003323,0.001824,0.000196,0.002584,432.387676,4112,0,4096,2.7782720439e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",1024,0,0,0,8,"Warmup",0.001028,341.903299,391.036247,0.001054,0.008812,0.007418,0.000339,0.005428,732.964834,8208,0,8192,0,0
"Fftw","Inplace","Real","double",1,"powerof2",1024,0,0,1,8,"Warmup",0.009136,344.98578,388.084323,0.001071,0.008977,0.005541,0.000292,0.00534,733.101297,8208,0,8192,0,0
"Fftw","Inplace","Real","double",1,"powerof2",1024,0,0,2,8,"Success",0.052978,331.71094,389.811309,0.000922,0.009174,0.004172,0.000319,0.005067,721.595671,8208,0,8192,1.9635745842e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",1024,0,0,3,8,"Success",0.053269,330.60104,386.179815,0.001004,0.007596,0.004245,0.000327,0.004384,716.852677,8208,0,8192,1.9635745842e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",1024,0,0,4,8,"Success",0.0608,339.759377,384.649394,0.00123,0.007458,0.005797,0.000339,0.005394,724.490777,8208,0,8192,2.7769138077e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",1024,0,0,5,8,"Success",0.064436,334.123933,383.351606,0.001077,0.006257,0.006148,0.000347,0.01388,717.568852,8208,0,8192,0,0
"Fftw","Inplace","Real","double",1,"powerof2",1024,0,0,6,8,"Success",0.06312,343.519162,379.924969,0.001419,0.006907,0.002223,0.0002,0.003318,723.522168,8208,0,8192,1.9635745842e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",1024,0,0,7,8,"Success",0.033413,321.899715,342.68205,0.001234,0.005578,0.002105,0.00018,0.003202,664.628295,8208,0,8192,1.9635745842e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",1024,0,0,8,8,"Success",0.032406,292.462468,326.4193,0.001127,0.005384,0.001953,0.000189,0.002979,618.926961,8208,0,8192,1.9635745842e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",1024,0,0,9,8,"Success",0.035114,296.646033,328.218946,0.000994,0.005279,0.002091,0.000179,0.002955,624.91225,8208,0,8192,1.9635745842e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",1024,0,0,10,8,"Success",0.029881,293.22355,325.288139,0.000948,0.005096,0.001986,0.000202,0.00317,618.553872,8208,0,8192,1.9635745842e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",1024,0,0,11,8,"Success",0.029833,290.546304,326.879758,0.000915,0.005296,0.00224,0.000182,0.003571,617.468714,8208,0,8192,1.9635745842e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",2048,0,0,0,9,"Warmup",0.000486,390.406542,448.785286,0.001673,0.008096,0.004047,0.000486,0.003178,839.210841,16400,0,16384,1.9630949031e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",2048,0,0,1,9,"Warmup",0.035019,391.600148,444.726756,0.001795,0.010116,0.004095,0.000485,0.003072,836.382329,16400,0,16384,1.9630949031e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",2048,0,0,2,9,"Success",0.035983,392.724079,446.26969,0.00186,0.008283,0.004361,0.000492,0.003515,839.049123,16400,0,16384,1.9630949031e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",2048,0,0,3,9,"Success",0.036407,392.026739,444.814248,0.001822,0.010688,0.004186,0.000491,0.003388,836.899275,16400,0,16384,1.9630949031e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",2048,0,0,4,9,"Success",0.035642,391.408951,447.999848,0.001917,0.010285,0.005948,0.000504,0.00339,839.467639,16400,0,16384,1.9630949031e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",2048,0,0,5,9,"Success",0.034296,389.09739,448.086645,0.001766,0.010887,0.005706,0.000506,0.00359,837.241657,16400,0,16384,1.9630949031e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",2048,0,0,6,9,"Success",0.030096,387.688338,450.555674,0.001733,0.007787,0.004284,0.000505,0.003139,838.292414,16400,0,16384,1.9630949031e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",2048,0,0,7,9,"Success",0.035145,392.611747,446.167795,0.001893,0.010806,0.004035,0.000493,0.00314,838.836036,16400,0,16384,1.9630949031e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",2048,0,0,8,9,"Success",0.034005,392.611987,446.827759,0.001972,0.008166,0.00558,0.000493,0.003379,839.494225,16400,0,16384,1.9630949031e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",2048,0,0,9,9,"Success",0.036011,391.225093,448.831933,0.001756,0.013933,0.005112,0.000513,0.003411,840.118693,16400,0,16384,1.9630949031e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",2048,0,0,10,9,"Success",0.03572,391.681664,448.178284,0.001745,0.009263,0.004949,0.000511,0.002875,839.915805,16400,0,16384,1.9630949031e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",2048,0,0,11,9,"Success",0.031619,389.929293,450.011852,0.001811,0.007662,0.004151,0.000498,0.003166,839.991132,16400,0,16384,1.9630949031e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",4096,0,0,0,10,"Warmup",0.000413,525.042495,610.396054,0.003615,0.013538,0.01048,0.001256,0.004418,1135.472986,32784,0,32768,2.7758964368e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",4096,0,0,1,10,"Warmup",0.00706,525.641268,610.321861,0.003656,0.017669,0.010512,0.001093,0.004113,1136.007971,32784,0,32768,1.9628551943e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",4096,0,0,2,10,"Success",0.007267,523.612265,612.732092,0.003674,0.017577,0.01035,0.001091,0.004181,1136.389306,32784,0,32768,1.9628551943e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",4096,0,0,3,10,"Success",0.007072,526.520251,615.632803,0.003752,0.014687,0.010825,0.001207,0.003902,1142.19543,32784,0,32768,1.9628551943e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",4096,0,0,4,10,"Success",0.006906,527.686391,612.523233,0.003726,0.017229,0.010603,0.001238,0.004391,1140.254553,32784,0,32768,1.9628551943e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",4096,0,0,5,10,"Success",0.006889,525.816267,616.370553,0.003708,0.014606,0.010871,0.001235,0.004663,1142.22958,32784,0,32768,1.9628551943e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",4096,0,0,6,10,"Success",0.007061,525.980635,615.623918,0.004726,0.016469,0.014715,0.001252,0.005324,1141.65504,32784,0,32768,2.7758964368e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",4096,0,0,7,10,"Success",0.007958,522.427938,615.756491,0.004037,0.01481,0.011257,0.001255,0.003888,1138.22881,32784,0,32768,1.9628551943e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",4096,0,0,8,10,"Success",0.006999,523.588936,612.140942,0.003658,0.016942,0.010482,0.001278,0.004106,1135.774204,32784,0,32768,1.9628551943e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",4096,0,0,9,10,"Success",0.006961,524.218984,613.984995,0.003811,0.013303,0.009638,0.001152,0.004128,1138.244118,32784,0,32768,2.7758964368e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",4096,0,0,10,10,"Success",0.006717,524.503123,614.269068,0.00366,0.012905,0.011139,0.001225,0.003818,1138.812501,32784,0,32768,2.7758964368e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",4096,0,0,11,10,"Success",0.007233,529.19304,612.92885,0.00355,0.013546,0.010281,0.001226,0.004246,1142.162753,32784,0,32768,2.7758964368e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",8192,0,0,0,11,"Warmup",0.00042,773.655735,917.889627,0.007068,0.02641,0.021941,0.002381,0.003889,1691.608233,65552,0,65536,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8192,0,0,1,11,"Warmup",0.033282,774.896214,922.950531,0.00703,0.029004,0.022063,0.002364,0.004912,1697.946253,65552,0,65536,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8192,0,0,2,11,"Success",0.033281,799.738086,963.818877,0.006294,0.027455,0.025851,0.002417,0.004311,1763.657434,65552,0,65536,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8192,0,0,3,11,"Success",0.043547,783.945889,918.860379,0.007549,0.028788,0.021964,0.00238,0.005236,1702.916699,65552,0,65536,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8192,0,0,4,11,"Success",0.033565,771.482048,916.717309,0.007048,0.026976,0.022287,0.002286,0.003949,1688.296269,65552,0,65536,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8192,0,0,5,11,"Success",0.033364,771.939295,918.826791,0.007487,0.026881,0.035744,0.002501,0.004106,1690.877017,65552,0,65536,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8192,0,0,6,11,"Success",0.036416,773.676101,918.786354,0.007676,0.02658,0.021694,0.002546,0.004393,1692.56276,65552,0,65536,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8192,0,0,7,11,"Success",0.040448,770.40444,917.959341,0.007039,0.026392,0.022057,0.002325,0.003807,1688.466707,65552,0,65536,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8192,0,0,8,11,"Success",0.038802,777.326958,923.9631,0.006935,0.026328,0.020882,0.002463,0.003714,1701.390047,65552,0,65536,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8192,0,0,9,11,"Success",0.034315,779.033637,919.368769,0.006812,0.026139,0.022297,0.002278,0.004366,1698.499487,65552,0,65536,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8192,0,0,10,11,"Success",0.033416,776.643284,915.010373,0.00696,0.025625,0.022422,0.002418,0.00414,1691.749479,65552,0,65536,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8192,0,0,11,11,"Success",0.040337,773.407981,919.956162,0.007048,0.049627,0.035329,0.003901,0.019334,1693.520706,65552,0,65536,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16384,0,0,0,12,"Warmup",0.000547,1183.06747,1457.606471,0.014501,0.057328,0.045951,0.005445,0.004475,2640.803065,131088,0,131072,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16384,0,0,1,12,"Warmup",0.044488,1195.027495,1452.97037,0.014078,0.085712,0.079518,0.00684,0.005316,2648.234727,131088,0,131072,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16384,0,0,2,12,"Success",0.040299,1190.184255,1451.562721,0.014394,0.057602,0.046557,0.005652,0.004558,2641.916985,131088,0,131072,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16384,0,0,3,12,"Success",0.039049,1182.444074,1456.872425,0.014491,0.054305,0.046285,0.005752,0.0044,2639.4819,131088,0,131072,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16384,0,0,4,12,"Success",0.044116,1187.129539,1462.42097,0.017421,0.058947,0.046262,0.005516,0.004404,2649.728333,131088,0,131072,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16384,0,0,5,12,"Success",0.037086,1188.271979,1452.417114,0.014352,0.061311,0.045797,0.005528,0.00439,2640.85842,131088,0,131072,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16384,0,0,6,12,"Success",0.03737,1182.802368,1461.916054,0.01463,0.061881,0.045159,0.005656,0.004216,2644.888229,131088,0,131072,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16384,0,0,7,12,"Success",0.052967,1182.652144,1460.033114,0.014781,0.057898,0.045571,0.005456,0.003958,2642.867058,131088,0,131072,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16384,0,0,8,12,"Success",0.036236,1186.599656,1454.729915,0.014702,0.096439,0.045402,0.005909,0.004329,2641.533491,131088,0,131072,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16384,0,0,9,12,"Success",0.038979,1188.748418,1451.280712,0.014388,0.065835,0.045722,0.005901,0.004664,2640.20579,131088,0,131072,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16384,0,0,10,12,"Success",0.036891,1180.525293,1451.76115,0.014934,0.05379,0.048174,0.005404,0.00446,2632.451083,131088,0,131072,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16384,0,0,11,12,"Success",0.065039,1180.623088,1454.183337,0.014462,0.057182,0.045849,0.00559,0.004423,2634.999982,131088,0,131072,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,0,13,"Warmup",0.000608,2052.136557,2621.658552,0.035919,0.193442,0.17233,0.015181,0.012459,4674.226071,262160,0,262144,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,1,13,"Warmup",0.072872,3047.109342,3736.827854,0.038471,0.16163,0.14716,0.014798,0.009326,6784.382479,262160,0,262144,1.9626455212e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,2,13,"Success",0.06109,2051.222392,2591.65376,0.031759,0.133366,0.105435,0.012882,0.005857,4643.227437,262160,0,262144,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,3,13,"Success",0.053177,2054.233088,2584.737196,0.030559,0.131073,0.111031,0.01293,0.006011,4639.316182,262160,0,262144,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,4,13,"Success",0.049123,2052.251199,2595.485683,0.029985,0.121754,0.108321,0.013171,0.00658,4648.066745,262160,0,262144,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,5,13,"Success",0.046046,2054.549493,2597.940576,0.030922,0.120971,0.106339,0.012555,0.00599,4652.814146,262160,0,262144,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,6,13,"Success",0.049354,2054.159785,2596.893859,0.029471,0.122429,0.107538,0.013119,0.005835,4651.382368,262160,0,262144,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,7,13,"Success",0.04793,2051.083818,2607.052519,0.030969,0.121895,0.108961,0.013048,0.006297,4658.466353,262160,0,262144,0,0
