; "SupportedThreads",0,"UsedThreads",0,"TotalMemory",16714620928,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1534969249,"CurrentTimeLocal","Wed Aug 22 23:20:49 2018","Hostname","mikihir","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000147
; "Time_ContextDestroy [ms]", 6.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,6,39,"Success",0.006346,20.215794,18.899719,0.017664,0.241791,0.233689,0.014248,0.003289,39.633045,537824,0,268912,1.1866407415e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,7,39,"Success",0.006248,20.28587,18.885577,0.017895,0.251881,0.234326,0.014244,0.003243,39.699794,537824,0,268912,1.1866407415e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,8,39,"Success",0.006165,20.120612,18.848496,0.017549,0.246563,0.237252,0.014519,0.003335,39.494992,537824,0,268912,1.1866407415e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,9,39,"Success",0.00629,20.196301,19.022121,0.018304,0.247443,0.244522,0.014702,0.003472,39.753665,537824,0,268912,1.1866407415e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,10,39,"Success",0.006315,20.309801,19.002933,0.017693,0.241051,0.236749,0.014473,0.003457,39.832978,537824,0,268912,1.1866407415e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,11,39,"Success",0.006284,20.299852,18.975044,0.017989,0.246194,0.257767,0.014961,0.003481,39.822084,537824,0,268912,1.1866407415e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,0,25,"Warmup",0.000336,87.152496,87.701779,0.028158,0.294737,0.298819,0.020532,0.004763,175.502229,629856,0,314928,1.2397157301e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,1,25,"Warmup",0.006285,87.625576,85.929249,0.028166,0.297779,0.27856,0.018242,0.00388,174.188369,629856,0,314928,1.5415514218e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,2,25,"Success",0.006178,87.266554,87.307327,0.027211,0.292883,0.296005,0.021406,0.00466,175.22281,629856,0,314928,1.297189003e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,3,25,"Success",0.006318,87.679328,86.190807,0.026982,0.293901,0.278923,0.018206,0.004175,174.499206,629856,0,314928,1.3255867319e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,4,25,"Success",0.006221,87.740442,88.053913,0.02815,0.305863,0.293257,0.021142,0.004934,176.45456,629856,0,314928,1.2260613877e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,5,25,"Success",0.006314,87.376013,87.152536,0.027591,0.293534,0.286448,0.020968,0.004514,175.1685,629856,0,314928,1.297189003e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,6,25,"Success",0.006448,86.922012,85.702223,0.027485,0.291889,0.302873,0.01901,0.00422,173.276764,629856,0,314928,1.3255867319e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,7,25,"Success",0.006277,87.797408,87.159443,0.02694,0.293516,0.286939,0.020808,0.00467,175.596596,629856,0,314928,1.297189003e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,8,25,"Success",0.006482,87.612111,87.190265,0.028123,0.314956,0.286942,0.021009,0.004862,175.465369,629856,0,314928,1.297189003e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,9,25,"Success",0.006505,87.461322,86.987895,0.02725,0.312873,0.29097,0.019231,0.004315,175.110999,629856,0,314928,1.2232194358e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,10,25,"Success",0.006538,87.712778,85.55831,0.025773,0.285747,0.278666,0.018263,0.004203,173.890876,629856,0,314928,1.3255867319e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,11,25,"Success",0.006427,86.70064,87.033446,0.027044,0.313829,0.286585,0.021077,0.004702,174.394364,629856,0,314928,1.297189003e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,0,26,"Warmup",0.000503,286.625677,283.084299,0.111007,0.966964,0.977267,0.10702,0.005931,571.879398,1889568,0,944784,1.4393925094e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,1,26,"Warmup",0.010086,285.144995,287.146127,0.148953,1.015945,0.998819,0.107186,0.006725,574.579654,1889568,0,944784,1.4393925094e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,2,26,"Success",0.010205,284.660647,284.453596,0.112667,0.994092,1.005079,0.108613,0.006187,571.351857,1889568,0,944784,1.4393925094e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,3,26,"Success",0.010091,284.449949,282.529824,0.120336,0.989942,0.998716,0.108884,0.006163,569.21466,1889568,0,944784,1.4393925094e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,4,26,"Success",0.009818,285.75334,284.486661,0.113165,0.997077,1.006273,0.109512,0.005927,572.4825,1889568,0,944784,1.4393925094e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,5,26,"Success",0.009624,286.422655,283.238876,0.110467,0.989661,0.985219,0.108777,0.00598,571.872004,1889568,0,944784,1.4393925094e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,6,26,"Success",0.009456,284.064412,281.520815,0.106219,0.971157,0.99453,0.109177,0.005954,567.782444,1889568,0,944784,1.4393925094e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,7,26,"Success",0.009827,284.398915,282.450336,0.11316,0.980138,1.000759,0.109001,0.00595,569.068832,1889568,0,944784,1.4393925094e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,8,26,"Success",0.009525,285.026932,282.614808,0.108929,0.971469,0.995302,0.111162,0.006149,569.844991,1889568,0,944784,1.4393925094e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,9,26,"Success",0.009651,283.664566,283.298009,0.10745,0.975864,1.010614,0.129671,0.006149,569.20274,1889568,0,944784,1.4393925094e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,10,26,"Success",0.009698,283.855657,281.49181,0.106361,0.963473,0.968891,0.106833,0.006177,567.509734,1889568,0,944784,1.4393925094e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,11,26,"Success",0.009926,285.736622,284.849465,0.121132,1.002073,0.987794,0.108603,0.005897,572.822331,1889568,0,944784,1.4393925094e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,0,34,"Warmup",0.000653,396.038355,385.488931,0.176583,1.393085,1.328978,0.174022,0.006579,784.608069,2500000,0,1250000,9.4148211693e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,1,34,"Warmup",0.012635,394.328449,389.012541,0.168737,1.38674,1.314397,0.159046,0.005818,786.389111,2500000,0,1250000,1.0295463509e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,2,34,"Success",0.012689,395.242522,395.115372,0.197971,1.396857,1.314463,0.157356,0.007276,793.445406,2500000,0,1250000,1.0295463509e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,3,34,"Success",0.013195,399.638567,393.878986,0.184777,1.424217,1.337533,0.150844,0.006988,796.636002,2500000,0,1250000,1.0295463509e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,4,34,"Success",0.014364,401.01707,392.977952,0.189738,1.390194,1.300992,0.148259,0.006559,797.045957,2500000,0,1250000,1.0295463509e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,5,34,"Success",0.01258,399.491644,390.826933,0.169827,1.338888,1.333291,0.151561,0.005865,793.331441,2500000,0,1250000,1.0295463509e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,6,34,"Success",0.01251,397.70863,391.027326,0.172369,1.355209,1.294073,0.148091,0.006014,791.725056,2500000,0,1250000,1.0295463509e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,7,34,"Success",0.012918,398.439913,396.223469,0.191667,1.353453,1.290281,0.17696,0.005848,797.695315,2500000,0,1250000,1.0112004687e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,8,34,"Success",0.012374,400.935887,387.627068,0.192397,1.341435,1.335904,0.172121,0.006118,791.624201,2500000,0,1250000,9.4148211693e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,9,34,"Success",0.013885,395.376134,389.135842,0.165806,1.319602,1.335758,0.151391,0.006124,787.505394,2500000,0,1250000,1.0295463509e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,10,34,"Success",0.012472,395.930735,390.762006,0.169143,1.370209,1.28726,0.148322,0.006054,789.68711,2500000,0,1250000,1.0295463509e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,11,34,"Success",0.012885,396.514852,395.838733,0.19222,1.399942,1.333379,0.16286,0.006669,795.462425,2500000,0,1250000,1.0295463509e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,0,40,"Warmup",0.000969,174.991585,167.349323,0.440369,2.991639,2.351121,0.218349,0.009158,348.353459,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,1,40,"Warmup",0.017663,174.212647,168.16956,0.37253,2.993387,2.368502,0.207658,0.008607,348.351457,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,2,40,"Success",0.017508,178.099871,168.593082,0.44969,2.925063,2.370305,0.207966,0.00846,352.6729,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,3,40,"Success",0.017935,175.4675,168.494339,0.424192,2.943918,2.354991,0.222415,0.007884,349.934217,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,4,40,"Success",0.017703,176.45149,168.532111,0.428786,2.955522,2.402641,0.217667,0.008701,351.015496,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,5,40,"Success",0.018225,175.766233,169.525838,0.457294,2.979186,2.421739,0.208423,0.008581,351.386341,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,6,40,"Success",0.017632,177.772106,168.745738,0.424989,3.004735,2.40534,0.220401,0.008533,352.600462,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,7,40,"Success",0.018391,176.504292,168.74019,0.453162,2.957703,2.414104,0.2077,0.008055,351.304463,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,8,40,"Success",0.017208,177.106086,169.064076,0.426655,3.004222,2.395661,0.223565,0.008711,352.247242,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,9,40,"Success",0.01797,177.367464,169.44057,0.429675,2.982574,2.399477,0.208163,0.008186,352.854966,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,10,40,"Success",0.017256,177.095232,168.421063,0.435164,3.011047,2.434766,0.218573,0.007772,351.641833,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,11,40,"Success",0.017846,177.310494,170.440036,0.435582,3.01172,2.409468,0.21826,0.008724,353.85318,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,0,27,"Warmup",0.001013,1010.10282,1014.673962,0.61254,4.786402,3.86928,0.444645,0.013813,2034.505579,5668704,0,2834352,1.3975946747e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,1,27,"Warmup",0.019309,1009.056862,1003.655153,0.606358,4.397836,3.765885,0.436487,0.013137,2021.952162,5668704,0,2834352,1.3314746789e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,2,27,"Success",0.019487,1019.03239,1016.805413,0.565633,4.618205,3.885503,0.418341,0.015388,2045.361588,5668704,0,2834352,1.4707716691e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,3,27,"Success",0.01894,1022.376817,999.01482,0.574047,4.695631,3.708848,0.408627,0.012922,2030.81173,5668704,0,2834352,1.5104036688e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,4,27,"Success",0.019919,1009.611634,1003.890903,0.574496,4.649244,3.796458,0.419535,0.011286,2022.974567,5668704,0,2834352,1.3975946747e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,5,27,"Success",0.019282,1006.533892,997.657505,0.65108,4.404414,3.728459,0.421238,0.012781,2013.429774,5668704,0,2834352,1.3314746789e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,6,27,"Success",0.019698,1014.648917,1052.00501,0.600034,4.37778,3.792969,0.437292,0.012745,2075.895625,5668704,0,2834352,1.3314746789e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,7,27,"Success",0.019106,1021.271347,1011.153157,0.594843,4.732708,3.776914,0.413856,0.012315,2041.975635,5668704,0,2834352,1.4331170727e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,8,27,"Success",0.020695,1020.484566,1000.395044,0.617203,4.728972,3.748656,0.423762,0.01198,2030.431926,5668704,0,2834352,1.5344265045e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,9,27,"Success",0.018407,1020.563543,1017.011411,0.581168,4.738766,3.740427,0.439048,0.012594,2047.10653,5668704,0,2834352,1.5104036688e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,10,27,"Success",0.018328,1014.073969,1005.757455,0.641472,4.733334,3.799884,0.427576,0.012283,2029.46548,5668704,0,2834352,1.3947895198e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,11,27,"Success",0.018897,1025.138368,1006.781555,0.578418,4.716504,3.759198,0.434624,0.013896,2041.442691,5668704,0,2834352,1.5104036688e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,0,35,"Warmup",0.002128,2713.388522,2620.231936,1.253584,10.350002,9.331996,0.958467,1.198142,5356.71656,12500000,0,6250000,1.2687360336e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,1,35,"Warmup",0.067982,2803.762268,2694.453356,1.255825,11.273494,9.462631,1.004628,1.313241,5522.594792,12500000,0,6250000,1.1788010787e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,2,35,"Success",0.067629,2852.402155,2643.968758,1.213057,11.236666,9.568938,0.955801,1.544324,5520.958775,12500000,0,6250000,1.2478126996e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,3,35,"Success",0.070541,2629.672332,2777.139962,1.235218,9.458223,9.425187,0.983386,1.265526,5429.251848,12500000,0,6250000,1.2687360336e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,4,35,"Success",0.066802,2895.356077,2699.041209,1.244848,11.56367,9.593484,0.959289,1.277962,5619.104753,12500000,0,6250000,1.1788010787e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,5,35,"Success",0.073562,2727.517985,2748.235855,1.238863,10.558498,9.993061,0.989932,1.247197,5499.856342,12500000,0,6250000,1.1653581273e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,6,35,"Success",0.070085,2779.864767,2779.88749,1.224203,10.999777,10.142097,0.958403,1.392474,5584.540756,12500000,0,6250000,1.1515208487e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,7,35,"Success",0.063432,2760.72996,2646.951013,1.227463,10.931448,9.228648,0.902539,1.409595,5431.445936,12500000,0,6250000,1.1556707878e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,8,35,"Success",0.092897,2676.25716,2776.218211,1.247308,10.370264,9.84729,0.944172,1.293049,5476.271731,12500000,0,6250000,1.1709100858e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,9,35,"Success",0.067021,2789.311057,2594.149212,1.207249,11.289561,9.096635,0.882168,1.25031,5407.254708,12500000,0,6250000,1.2190633064e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,10,35,"Success",0.071253,2795.129045,2681.88115,1.188539,11.233993,9.080289,0.91113,1.329452,5500.826807,12500000,0,6250000,1.232208272e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,11,35,"Success",0.070331,2764.612442,2713.604441,1.272321,10.984179,9.181764,0.950113,1.402201,5502.079295,12500000,0,6250000,1.1556707878e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,0,28,"Warmup",0.020698,4248.419942,4261.028237,2.141463,16.844306,16.648502,1.756038,2.033633,8548.894478,17006112,0,8503056,1.340840267e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,1,28,"Warmup",0.080978,4281.599957,4209.291115,2.211746,17.182829,16.947339,1.816272,2.084866,8531.216991,17006112,0,8503056,1.340840267e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,2,28,"Success",0.087891,4267.374953,4213.981781,2.201535,16.911309,16.656761,1.766899,2.049165,8521.032022,17006112,0,8503056,1.340840267e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,3,28,"Success",0.080516,4264.458626,4200.912736,2.173006,16.838382,16.693237,1.802235,2.060499,8505.021076,17006112,0,8503056,1.340840267e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,4,28,"Success",0.080227,4298.662476,4221.21983,2.197545,16.987384,17.156345,1.823511,2.15994,8560.289306,17006112,0,8503056,1.340840267e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,5,28,"Success",0.082546,4301.959872,4222.863016,2.1685,16.885891,16.564782,1.837599,2.08117,8564.445202,17006112,0,8503056,1.340840267e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,6,28,"Success",0.078759,4274.412177,4181.83394,2.193158,16.696808,16.736124,1.805269,2.02675,8495.784664,17006112,0,8503056,1.340840267e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,7,28,"Success",0.083862,4267.474305,4212.298494,2.204834,17.072106,16.693755,1.798929,2.073909,8519.70187,17006112,0,8503056,1.340840267e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,8,28,"Success",0.078693,4278.19923,4212.146318,2.221973,16.920673,16.763187,1.804794,2.090441,8530.226946,17006112,0,8503056,1.340840267e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,9,28,"Success",0.08332,4274.153339,4219.731996,2.210951,16.946647,16.752617,1.823998,2.108603,8533.813234,17006112,0,8503056,1.340840267e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,10,28,"Success",0.07965,4244.793704,4214.667036,2.205052,17.002749,16.86482,1.786392,2.087307,8499.488501,17006112,0,8503056,1.340840267e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,11,28,"Success",0.077506,4290.111526,4213.650022,2.239155,17.258703,17.030681,1.832975,2.142384,8544.344718,17006112,0,8503056,1.340840267e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,0,41,"Warmup",0.022048,2163.199804,2073.728768,2.777515,31.060579,30.411552,2.611235,3.30759,4307.121127,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,1,41,"Warmup",0.087397,2175.808941,2075.300801,2.753048,30.879327,30.530807,2.681254,3.322616,4321.366701,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,2,41,"Success",0.084906,2155.977532,2073.993284,2.780311,31.075364,30.706135,2.582184,3.351305,4300.552772,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,3,41,"Success",0.101815,2157.931438,2096.022377,2.791935,31.223033,30.607188,2.573823,3.290839,4324.544323,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,4,41,"Success",0.086728,2160.77775,2100.720342,2.826269,31.409056,30.914823,2.631018,3.346495,4332.714517,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,5,41,"Success",0.0867,2162.124088,2089.03913,2.799223,31.124655,30.342518,2.6001,3.276013,4321.394385,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,6,41,"Success",0.085699,2151.964332,2070.725324,2.834171,31.264083,30.761952,2.580361,3.2806,4293.498818,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,7,41,"Success",0.086237,2156.459763,2093.480251,2.790825,31.218055,30.960095,2.64133,3.330386,4320.968586,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,8,41,"Success",0.086157,2165.811126,2102.257633,2.815552,31.081651,30.931324,2.646706,3.300612,4338.932498,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,9,41,"Success",0.087316,2168.995595,2104.133817,2.798924,31.344695,30.881313,2.656339,3.314816,4344.21521,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,10,41,"Success",0.086522,2169.497589,2069.346719,2.721809,31.205512,30.9314,2.628805,3.274349,4309.694985,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,11,41,"Success",0.09789,2166.441421,2138.310894,2.757556,31.145163,31.313657,2.575928,3.333093,4375.977432,26353376,0,13176688,1.4343818011e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",19,0,0,0,42,"Warmup",0.000168,0.154766,0.030982,0.000138,0.000483,0.000383,7.9e-05,0.000543,0.187996,312,0,152,1.1267912396e-16,0
