; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312484352,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1503634357,"CurrentTimeLocal","Fri Aug 25 06:12:37 2017","Hostname","taurusi5417","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000236
; "Time_ContextDestroy [ms]", 0.000267
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","float",1,"powerof2",32,0,0,2,3,"Success",0.000461,9.339036,8.331179,0.000237,0.000564,0.000286,0.000176,0.001212,17.67473,264,0,128,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32,0,0,3,3,"Success",0.000523,9.36143,8.38791,0.000229,0.000533,0.000284,0.000176,0.001149,17.753769,264,0,128,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32,0,0,4,3,"Success",0.000545,9.291284,8.402687,0.000227,0.000509,0.000284,0.000178,0.001091,17.698358,264,0,128,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32,0,0,5,3,"Success",0.00047,9.256286,8.400982,0.000226,0.000603,0.000269,0.000187,0.001199,17.661817,264,0,128,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32,0,0,6,3,"Success",0.000499,9.229262,8.446473,0.000242,0.000588,0.000289,0.000189,0.001147,17.680293,264,0,128,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32,0,0,7,3,"Success",0.000523,9.221706,8.443495,0.000232,0.000569,0.000295,0.000175,0.001153,17.669682,264,0,128,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32,0,0,8,3,"Success",0.000475,9.233616,8.399416,0.000224,0.000545,0.000289,0.000183,0.001083,17.63725,264,0,128,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32,0,0,9,3,"Success",0.000537,9.257273,8.401108,0.000241,0.000561,0.000262,0.000177,0.001097,17.662803,264,0,128,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32,0,0,10,3,"Success",0.000515,9.273995,8.363663,0.000235,0.000557,0.000304,0.000192,0.001081,17.64216,264,0,128,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32,0,0,11,3,"Success",0.000505,9.292804,8.334127,0.000234,0.000521,0.000299,0.000177,0.001131,17.631325,264,0,128,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,0,4,"Warmup",0.000518,28.608514,32.270957,0.000234,0.000938,0.000678,0.000183,0.002305,60.885854,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,1,4,"Warmup",0.000579,28.560088,32.160515,0.000243,0.000934,0.000669,0.000192,0.002749,60.727535,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,2,4,"Success",0.000498,28.274112,31.944841,0.000236,0.001007,0.000646,0.000176,0.002694,60.225671,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,3,4,"Success",0.000563,28.560481,31.528169,0.000236,0.000952,0.00065,0.00017,0.002634,60.095399,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,4,4,"Success",0.00074,27.468643,30.884525,0.000246,0.001024,0.000676,0.000193,0.003224,58.360746,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,5,4,"Success",0.000578,28.23004,31.88439,0.000237,0.000986,0.000627,0.000187,0.002562,60.121083,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,6,4,"Success",0.000582,28.329856,32.014287,0.000241,0.000972,0.000601,0.000183,0.002422,60.350663,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,7,4,"Success",0.000533,27.872647,30.928315,0.000236,0.000974,0.000632,0.00018,0.002728,58.807839,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,8,4,"Success",0.000539,27.759282,31.328851,0.000278,0.000982,0.000632,0.000297,0.002672,59.095256,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,9,4,"Success",0.000603,28.147745,31.217552,0.00024,0.00098,0.000652,0.000187,0.002366,59.37196,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,10,4,"Success",0.000597,28.10138,32.273418,0.000244,0.000922,0.000614,0.000182,0.002343,60.381283,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",64,0,0,11,4,"Success",0.000575,27.732461,31.173459,0.000235,0.00102,0.000629,0.000197,0.002544,58.912635,520,0,256,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,0,5,"Warmup",0.000517,67.16215,70.996687,0.000289,0.001416,0.000926,0.000286,0.002377,138.166105,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,1,5,"Warmup",0.000595,66.626483,70.909437,0.000287,0.001213,0.000893,0.000212,0.002744,137.543439,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,2,5,"Success",0.000563,66.318275,71.265393,0.000268,0.001253,0.000952,0.000213,0.002642,137.591383,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,3,5,"Success",0.000624,66.547005,71.054935,0.000345,0.001281,0.000912,0.0002,0.002873,137.609783,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,4,5,"Success",0.000521,67.267868,73.021236,0.000275,0.001307,0.00102,0.000211,0.002692,140.296676,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,5,5,"Success",0.000694,68.161177,72.532139,0.000273,0.001221,0.00094,0.000203,0.002981,140.701189,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,6,5,"Success",0.000557,67.747359,72.172065,0.000307,0.001222,0.000958,0.000217,0.002819,139.926982,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,7,5,"Success",0.000499,67.686071,72.374859,0.000309,0.001291,0.000904,0.000225,0.002448,140.068163,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,8,5,"Success",0.000535,67.615662,72.763592,0.000299,0.001227,0.000927,0.000214,0.002393,140.386367,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,9,5,"Success",0.000475,67.894522,73.429888,0.000303,0.001315,0.000932,0.000201,0.002614,141.332057,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,10,5,"Success",0.000552,68.458214,72.721066,0.000309,0.001225,0.000956,0.000216,0.002629,141.186784,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",128,0,0,11,5,"Success",0.000559,68.008323,72.682816,0.00029,0.001206,0.000908,0.000211,0.002789,140.698635,1032,0,512,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,0,6,"Warmup",0.000808,147.702609,153.715585,0.000483,0.001836,0.001405,0.000243,0.002779,301.42721,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,1,6,"Warmup",0.000837,148.254212,152.396666,0.000365,0.001822,0.001559,0.00027,0.002736,300.659982,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,2,6,"Success",0.00079,151.374307,156.730551,0.000339,0.001626,0.001484,0.000393,0.002548,308.113517,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,3,6,"Success",0.00073,151.104951,155.506197,0.000391,0.001686,0.001283,0.000256,0.002568,306.619526,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,4,6,"Success",0.00086,150.413557,151.636493,0.000415,0.001734,0.001326,0.000248,0.002494,302.058712,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,5,6,"Success",0.00073,151.317563,156.628468,0.000357,0.001656,0.001513,0.000263,0.003015,307.95504,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,6,6,"Success",0.000822,151.72443,156.40292,0.000361,0.001704,0.001413,0.000276,0.002717,308.136176,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,7,6,"Success",0.000878,150.239834,156.064881,0.000367,0.001656,0.001496,0.000254,0.00258,306.313424,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,8,6,"Success",0.000684,149.270609,156.165564,0.000363,0.001645,0.001461,0.000259,0.002989,305.445057,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,9,6,"Success",0.000775,151.079586,155.591467,0.000351,0.001612,0.001442,0.000273,0.002534,306.679548,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,10,6,"Success",0.00084,151.455859,156.919516,0.000401,0.001688,0.001526,0.000259,0.002464,308.384107,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",256,0,0,11,6,"Success",0.000758,151.383994,156.964539,0.000397,0.001706,0.001508,0.000256,0.002788,308.357438,2056,0,1024,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,0,7,"Warmup",0.000929,251.74515,276.679611,0.001035,0.00325,0.002707,0.000263,0.003093,528.437735,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,1,7,"Warmup",0.000917,247.766468,267.961059,0.000836,0.002858,0.002722,0.000269,0.002548,515.739478,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,2,7,"Success",0.000772,253.367437,273.11722,0.000846,0.002841,0.002652,0.000268,0.003564,526.497349,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,3,7,"Success",0.000882,250.859342,270.5088,0.000982,0.003404,0.002828,0.000264,0.004189,521.382496,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,4,7,"Success",0.000675,246.675561,268.031062,0.000862,0.002956,0.003019,0.000265,0.02058,514.736862,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,5,7,"Success",0.000912,251.00431,275.394013,0.000928,0.003286,0.002362,0.000263,0.002845,526.410659,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,6,7,"Success",0.000805,252.482728,275.05652,0.00084,0.003127,0.002239,0.000261,0.002751,527.551053,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,7,7,"Success",0.000916,250.856551,275.662941,0.00086,0.003075,0.002516,0.000262,0.00265,526.531498,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,8,7,"Success",0.000842,248.19236,274.683595,0.000896,0.002946,0.002971,0.000263,0.002867,522.888677,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,9,7,"Success",0.00086,250.390499,273.944726,0.000882,0.002985,0.002666,0.000261,0.021259,524.365887,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,10,7,"Success",0.000892,246.544955,268.243566,0.000888,0.006034,0.002672,0.000264,0.003005,514.804133,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",512,0,0,11,7,"Success",0.000924,245.976091,267.724642,0.000942,0.003464,0.002841,0.000275,0.003998,513.715055,4104,0,2048,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,0,8,"Warmup",0.000992,410.137237,471.630212,0.000932,0.005204,0.004274,0.000334,0.003183,881.783925,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,1,8,"Warmup",0.001047,410.794548,478.64838,0.001003,0.004988,0.004266,0.000349,0.002741,889.458951,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,2,8,"Success",0.000987,413.109761,479.248878,0.000607,0.005017,0.004306,0.000345,0.003121,892.374617,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,3,8,"Success",0.001124,413.885551,476.953256,0.001082,0.005278,0.00429,0.000335,0.003009,890.855552,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,4,8,"Success",0.000948,413.525044,472.150978,0.001061,0.005299,0.004162,0.000343,0.002985,885.692422,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,5,8,"Success",0.000818,414.781098,466.934693,0.001038,0.005107,0.004484,0.000336,0.00366,881.732703,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,6,8,"Success",0.0008,406.690558,470.005742,0.000652,0.004895,0.004436,0.000341,0.003764,876.712836,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,7,8,"Success",0.001022,408.596708,477.760025,0.001041,0.005252,0.004396,0.000351,0.003512,886.373892,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,8,8,"Success",0.001071,407.182012,471.838577,0.001038,0.005166,0.004232,0.000335,0.002821,879.036787,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,9,8,"Success",0.00091,409.565067,475.941691,0.001022,0.005419,0.004322,0.000344,0.003055,885.523419,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,10,8,"Success",0.001026,410.311877,467.716732,0.001057,0.01815,0.004408,0.000354,0.009758,878.065135,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",1024,0,0,11,8,"Success",0.001004,412.039299,476.370548,0.001077,0.005222,0.016986,0.000397,0.008662,888.44492,8200,0,4096,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,0,9,"Warmup",0.001067,541.732744,657.671693,0.002606,0.018254,0.024924,0.000601,0.023581,1199.477314,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,1,9,"Warmup",0.000988,551.837324,673.470272,0.002498,0.019093,0.026255,0.000547,0.021806,1225.380701,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,2,9,"Success",0.000989,547.82573,666.243611,0.002767,0.020159,0.02526,0.000581,0.023576,1214.1445,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,3,9,"Success",0.000954,543.438161,658.390752,0.002536,0.02152,0.022082,0.000648,0.025407,1201.903868,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,4,9,"Success",0.000884,553.192566,671.801106,0.001228,0.020093,0.02287,0.000517,0.026365,1225.067655,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,5,9,"Success",0.00083,551.925246,665.002141,0.00263,0.021186,0.023942,0.000538,0.024669,1217.003028,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,6,9,"Success",0.001004,546.183266,664.356816,0.002813,0.02122,0.023969,0.000501,0.024421,1210.615904,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,7,9,"Success",0.00095,542.588356,665.851914,0.00252,0.020573,0.025507,0.000591,0.025104,1208.517439,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,8,9,"Success",0.000862,550.221975,677.582221,0.002426,0.023787,0.022354,0.000499,0.029832,1227.885815,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,9,9,"Success",0.001001,542.357107,669.888416,0.001101,0.018916,0.023294,0.000563,0.025191,1212.317382,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,10,9,"Success",0.000966,543.150177,660.783757,0.002568,0.020083,0.023985,0.000575,0.024108,1204.007979,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",2048,0,0,11,9,"Success",0.00107,545.947539,675.916715,0.002786,0.024541,0.026241,0.000568,0.027869,1221.949288,16392,0,8192,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,0,10,"Warmup",0.000884,711.879306,912.064253,0.005353,0.028515,0.032634,0.001021,0.033853,1624.0476,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,1,10,"Warmup",0.00101,711.039518,915.666985,0.002023,0.030986,0.03299,0.001157,0.040424,1626.816921,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,2,10,"Success",0.000942,717.148909,921.174206,0.002006,0.031559,0.030581,0.001118,0.041057,1638.432364,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,3,10,"Success",0.000975,714.499774,920.988398,0.001934,0.030555,0.034366,0.001157,0.038933,1635.598062,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,4,10,"Success",0.00083,719.395404,955.509216,0.001947,0.033298,0.031598,0.001101,0.042688,1675.017859,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,5,10,"Success",0.000912,720.119042,915.308535,0.002019,0.030944,0.033708,0.001433,0.039565,1635.537963,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,6,10,"Success",0.000842,722.119548,926.998928,0.002022,0.027782,0.028372,0.001171,0.044511,1649.225129,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,7,10,"Success",0.000922,718.619247,919.634322,0.002024,0.030527,0.033143,0.001237,0.037892,1638.361056,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,8,10,"Success",0.000918,719.092207,920.55329,0.005275,0.030022,0.031808,0.001117,0.040079,1639.756437,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,9,10,"Success",0.000975,719.60313,925.599302,0.001991,0.030403,0.032827,0.001199,0.036872,1645.308485,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,10,10,"Success",0.000904,719.513461,926.125251,0.001904,0.029661,0.040208,0.001173,0.038494,1645.752849,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",4096,0,0,11,10,"Success",0.000928,741.234125,901.469063,0.005385,0.031067,0.030435,0.001151,0.043912,1642.817993,32776,0,16384,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,0,11,"Warmup",0.000792,883.852221,1183.518119,0.006359,0.046501,0.043815,0.003168,0.061266,2067.533755,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,1,11,"Warmup",0.000884,881.07592,1194.171151,0.007572,0.047719,0.053976,0.003146,0.05148,2075.413464,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,2,11,"Success",0.000822,882.961321,1183.185031,0.006988,0.043128,0.046005,0.00325,0.048453,2066.296791,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,3,11,"Success",0.000808,879.384775,1171.70641,0.00424,0.046535,0.040254,0.003127,0.04294,2051.23076,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,4,11,"Success",0.000978,887.10251,1167.092835,0.006834,0.048802,0.046659,0.003122,0.069005,2054.372274,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,5,11,"Success",0.000984,888.848317,1208.735103,0.004272,0.048996,0.040931,0.003097,0.042218,2097.725561,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,6,11,"Success",0.000838,890.079284,1194.638397,0.004454,0.051456,0.039993,0.003179,0.041695,2084.860802,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,7,11,"Success",0.000836,887.378941,1228.931055,0.007858,0.050229,0.050024,0.003372,0.083279,2116.507249,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,8,11,"Success",0.000816,899.379389,1202.263761,0.005701,0.049453,0.046368,0.003145,0.075547,2101.825875,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,9,11,"Success",0.000874,889.645822,1204.668778,0.006943,0.048443,0.042148,0.003267,0.046343,2094.464321,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,10,11,"Success",0.000846,892.190296,1209.816196,0.006828,0.0423,0.04403,0.003412,0.044315,2102.149936,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,11,11,"Success",0.000804,894.461803,1207.843904,0.006986,0.047983,0.044383,0.003056,0.044522,2102.455262,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,0,12,"Warmup",0.000807,1165.438011,1581.491696,0.013413,0.076661,0.078866,0.006281,0.12617,2747.233506,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,1,12,"Warmup",0.0009,1137.267836,1586.685521,0.013454,0.075454,0.082049,0.010014,0.093078,2724.229875,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,2,12,"Success",0.00509,1144.439768,1584.635343,0.013417,0.07305,0.088598,0.006156,0.115135,2729.378238,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,3,12,"Success",0.005421,1143.065298,1576.150418,0.013506,0.078659,0.082734,0.00624,0.110535,2719.514415,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,4,12,"Success",0.005204,1150.548802,1581.590236,0.017383,0.076135,0.080128,0.006334,0.109897,2732.435756,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,5,12,"Success",0.005088,1148.003065,1600.847151,0.01372,0.066196,0.078834,0.006124,0.125503,2749.147339,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,6,12,"Success",0.000906,1155.250195,1592.862214,0.012613,0.070074,0.084575,0.006201,0.100811,2748.38938,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,7,12,"Success",0.000882,1149.127162,1595.087945,0.014129,0.072601,0.075767,0.006228,0.091347,2744.477641,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,8,12,"Success",0.000854,1149.513398,1575.58279,0.013806,0.071619,0.08098,0.006268,0.119452,2725.390783,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,9,12,"Success",0.00081,1146.628659,1611.573256,0.009819,0.073852,0.076137,0.006234,0.054926,2758.425361,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,10,12,"Success",0.000826,1145.501507,1612.630374,0.013934,0.070185,0.083332,0.006048,0.084988,2758.392904,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,11,12,"Success",0.000974,1143.415073,1585.897275,0.013617,0.072216,0.085233,0.006174,0.119498,2729.611754,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,0,13,"Warmup",0.000928,1478.172004,2219.851178,0.019616,0.133287,0.116527,0.02321,0.121573,3698.440091,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,1,13,"Warmup",0.005569,1475.124188,2200.1988,0.027841,0.125099,0.118249,0.023784,0.16506,3675.790381,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,2,13,"Success",0.000972,1475.037027,2201.207028,0.02585,0.123035,0.115218,0.022747,0.140549,3676.674215,262152,0,131072,0,0
