; "SupportedThreads",24,"UsedThreads",1,"TotalMemory",67312496640,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497541002,"CurrentTimeLocal","Thu Jun 15 17:36:42 2017","Hostname","taurusi5027"
; "Time_ContextCreate [ms]", 0.000262
; "Time_ContextDestroy [ms]", 0.000273
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,5,38,"Success",0.000551,21.800004,21.513543,0.001335,0.045927,0.039079,0.000874,0.004753,43.407515,12504,0,12500
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,6,38,"Success",0.000561,21.832106,21.550077,0.001479,0.042172,0.039169,0.000826,0.004593,43.472394,12504,0,12500
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,7,38,"Success",0.000439,21.763224,21.481294,0.001441,0.042232,0.039155,0.000812,0.004334,43.334324,12504,0,12500
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,8,38,"Success",0.000571,21.818348,21.671315,0.001475,0.042133,0.039169,0.000844,0.004268,43.579476,12504,0,12500
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,9,38,"Success",0.000535,21.773126,21.557628,0.001453,0.042308,0.039396,0.000846,0.00432,43.420976,12504,0,12500
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,10,38,"Success",0.000521,21.84206,21.54969,0.001476,0.04233,0.039459,0.00087,0.00434,43.482111,12504,0,12500
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,11,38,"Success",0.000536,21.754863,21.514458,0.001425,0.043076,0.038952,0.00079,0.004671,43.360147,12504,0,12500
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,0,28,"Warmup",0.000584,17.380825,17.285056,0.002813,0.091374,0.090997,0.002372,0.003987,34.859444,26248,0,26244
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,1,28,"Warmup",0.000565,17.438553,17.241431,0.002857,0.095206,0.091501,0.002504,0.00422,34.878367,26248,0,26244
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,2,28,"Success",0.000487,17.453887,17.245943,0.002887,0.091446,0.091107,0.002492,0.004074,34.893766,26248,0,26244
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,3,28,"Success",0.000521,17.417771,17.242888,0.002868,0.0915,0.091296,0.002387,0.003997,34.854623,26248,0,26244
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,4,28,"Success",0.00058,17.353132,17.268037,0.002845,0.091378,0.091147,0.002397,0.00389,34.814969,26248,0,26244
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,5,28,"Success",0.000545,17.412058,17.264124,0.002838,0.09156,0.091039,0.00241,0.004016,34.870089,26248,0,26244
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,6,28,"Success",0.000563,17.40631,17.251817,0.002834,0.091444,0.091326,0.002403,0.004031,34.852133,26248,0,26244
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,7,28,"Success",0.000533,17.40412,17.269031,0.002983,0.106724,0.090978,0.002433,0.004165,34.882359,26248,0,26244
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,8,28,"Success",0.000574,17.413879,17.310104,0.002766,0.095108,0.091521,0.002492,0.004156,34.92234,26248,0,26244
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,9,28,"Success",0.000449,17.448223,17.264026,0.002835,0.09139,0.091146,0.002404,0.004026,34.905957,26248,0,26244
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,10,28,"Success",0.000549,17.401855,17.259779,0.002734,0.091252,0.090899,0.00241,0.003998,34.854953,26248,0,26244
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,11,28,"Success",0.000561,17.4728,17.292222,0.002812,0.091564,0.095063,0.002525,0.004101,34.963154,26248,0,26244
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,0,39,"Warmup",0.00067,46.139533,45.225173,0.00686,0.247774,0.241958,0.006048,0.007497,91.877008,62504,0,62500
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,1,39,"Warmup",0.000495,46.018483,45.163144,0.006523,0.242413,0.240942,0.005872,0.006866,91.686197,62504,0,62500
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,2,39,"Success",0.000589,46.041945,45.25598,0.006645,0.243222,0.240512,0.00602,0.007088,91.803498,62504,0,62500
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,3,39,"Success",0.000612,46.331553,45.143582,0.0067,0.241531,0.24487,0.005994,0.007251,91.983734,62504,0,62500
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,4,39,"Success",0.000634,46.03411,45.271015,0.00672,0.248353,0.240867,0.005946,0.007156,91.816252,62504,0,62500
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,5,39,"Success",0.000539,46.076202,45.374889,0.006554,0.240933,0.242278,0.005933,0.006896,91.955816,62504,0,62500
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,6,39,"Success",0.000498,46.235961,45.320988,0.006764,0.246481,0.241713,0.005938,0.007086,92.066942,62504,0,62500
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,7,39,"Success",0.000515,46.049891,45.183801,0.006886,0.241198,0.241521,0.005923,0.006938,91.738309,62504,0,62500
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,8,39,"Success",0.000491,46.045818,45.279462,0.006774,0.241158,0.241345,0.00591,0.00664,91.829129,62504,0,62500
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,9,39,"Success",0.000651,45.964453,45.270142,0.006581,0.240795,0.241787,0.005966,0.006782,91.738659,62504,0,62500
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,10,39,"Success",0.000586,45.990463,45.138606,0.006778,0.241084,0.246469,0.00602,0.006892,91.638395,62504,0,62500
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,11,39,"Success",0.000547,46.136168,45.267744,0.006802,0.246928,0.242042,0.006008,0.007263,91.915081,62504,0,62500
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,0,47,"Warmup",0.000633,10.394791,10.724076,0.007307,0.278568,0.298695,0.006331,0.007209,21.719212,67232,0,67228
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,1,47,"Warmup",0.000578,10.350831,10.69664,0.007335,0.278434,0.298621,0.006299,0.006924,21.647241,67232,0,67228
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,2,47,"Success",0.000617,10.385126,10.626418,0.007333,0.278813,0.298301,0.006313,0.006655,21.611144,67232,0,67228
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,3,47,"Success",0.000471,10.394681,10.621103,0.007206,0.279129,0.29813,0.006274,0.006678,21.615213,67232,0,67228
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,4,47,"Success",0.000559,10.360347,10.719167,0.007494,0.274239,0.298,0.006163,0.006842,21.674351,67232,0,67228
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,5,47,"Success",0.000533,10.319096,10.678022,0.007557,0.274633,0.297711,0.006141,0.006549,21.591725,67232,0,67228
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,6,47,"Success",0.000489,10.349804,10.686969,0.00699,0.274219,0.297884,0.006177,0.006601,21.630694,67232,0,67228
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,7,47,"Success",0.000595,10.368907,10.622913,0.006932,0.274152,0.297655,0.006126,0.006589,21.585427,67232,0,67228
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,8,47,"Success",0.000519,10.355156,10.649895,0.007215,0.274175,0.297557,0.006108,0.006441,21.59866,67232,0,67228
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,9,47,"Success",0.000517,10.349499,10.680004,0.006974,0.274531,0.29554,0.006102,0.006577,21.62124,67232,0,67228
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,10,47,"Success",0.00058,10.357247,10.613072,0.007048,0.273972,0.29806,0.006178,0.006732,21.564496,67232,0,67228
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,11,47,"Success",0.000556,10.36291,10.682933,0.007001,0.289783,0.297773,0.006206,0.006709,21.65538,67232,0,67228
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,0,29,"Warmup",0.000662,32.218475,32.08976,0.00891,0.31301,0.313353,0.007377,0.007562,64.960794,78736,0,78732
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,1,29,"Warmup",0.000501,32.212704,31.951607,0.008444,0.313751,0.323355,0.007391,0.007289,64.826713,78736,0,78732
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,2,29,"Success",0.000603,32.125028,32.057068,0.008311,0.318093,0.316411,0.007387,0.007361,64.842117,78736,0,78732
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,3,29,"Success",0.000528,32.085364,32.282491,0.00966,0.309749,0.314753,0.007415,0.007643,65.019127,78736,0,78732
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,4,29,"Success",0.00069,32.095412,31.983518,0.008829,0.312365,0.319839,0.007521,0.007389,64.73716,78736,0,78732
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,5,29,"Success",0.000523,32.169473,31.96135,0.008461,0.313251,0.321895,0.007487,0.007443,64.791457,78736,0,78732
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,6,29,"Success",0.000555,32.049064,32.171513,0.009391,0.314396,0.313444,0.007411,0.007846,64.875315,78736,0,78732
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,7,29,"Success",0.000666,32.034825,32.153097,0.009498,0.310022,0.330088,0.007343,0.007495,64.854645,78736,0,78732
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,8,29,"Success",0.000644,31.966424,32.25691,0.009588,0.310535,0.319765,0.007565,0.008097,64.881045,78736,0,78732
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,9,29,"Success",0.000539,32.140752,32.183225,0.009768,0.315152,0.313851,0.007495,0.00786,64.98026,78736,0,78732
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,10,29,"Success",0.000531,32.099619,31.989223,0.008318,0.313233,0.317311,0.007317,0.007265,64.744434,78736,0,78732
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,11,29,"Success",0.000515,32.03778,32.077043,0.009368,0.309878,0.318043,0.007593,0.008072,64.76985,78736,0,78732
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,0,30,"Warmup",0.00078,83.702674,83.825425,0.033119,1.146212,1.173405,0.030571,0.009304,169.923244,236200,0,236196
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,1,30,"Warmup",0.000635,83.70108,83.271152,0.028797,1.131225,1.175046,0.029623,0.0077,169.346995,236200,0,236196
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,2,30,"Success",0.000647,83.725057,83.2443,0.028857,1.153462,1.172967,0.033797,0.007371,169.368286,236200,0,236196
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,3,30,"Success",0.000603,83.873349,83.354496,0.029687,1.138131,1.188665,0.030701,0.007187,169.624724,236200,0,236196
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,4,30,"Success",0.000694,83.906547,83.313164,0.028775,1.142726,1.171172,0.029746,0.007758,169.602447,236200,0,236196
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,5,30,"Success",0.000651,83.637321,83.677671,0.032677,1.139985,1.171817,0.030563,0.00938,169.701947,236200,0,236196
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,6,30,"Success",0.000641,83.52701,83.661335,0.029745,1.144507,1.182418,0.030786,0.007694,169.58603,236200,0,236196
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,7,30,"Success",0.000629,83.722519,83.193505,0.028916,1.129299,1.175542,0.029673,0.007367,169.289284,236200,0,236196
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,8,30,"Success",0.000664,83.703863,83.106027,0.029759,1.136063,1.18487,0.030521,0.007813,169.20141,236200,0,236196
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,9,30,"Success",0.000643,83.505927,83.223321,0.029755,1.142943,1.181532,0.030805,0.007461,169.124217,236200,0,236196
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,10,30,"Success",0.000651,83.522528,83.19959,0.028741,1.129068,1.165043,0.029723,0.007752,169.08496,236200,0,236196
"Fftw","Inplace","Real","float",1,"radix357",59049,0,0,11,30,"Success",0.000782,83.550116,83.128212,0.028929,1.130235,1.183702,0.030306,0.007425,169.061443,236200,0,236196
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,0,40,"Warmup",0.00062,170.262738,172.930565,0.043102,1.557572,1.601512,0.039866,0.008955,346.44681,312504,0,312500
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,1,40,"Warmup",0.000553,170.236349,172.577346,0.041462,1.547892,1.578788,0.040305,0.009526,346.034022,312504,0,312500
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,2,40,"Success",0.000638,170.111557,172.26105,0.038561,1.539662,1.568906,0.040005,0.008698,345.570966,312504,0,312500
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,3,40,"Success",0.000583,170.262539,171.496618,0.038657,1.534421,1.579761,0.041202,0.009248,344.964779,312504,0,312500
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,4,40,"Success",0.000643,170.321583,173.04519,0.041749,1.534555,1.598212,0.039722,0.00959,346.592984,312504,0,312500
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,5,40,"Success",0.000659,170.497533,171.484131,0.038784,1.534567,1.579359,0.040931,0.009211,345.186939,312504,0,312500
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,6,40,"Success",0.0006,170.342435,171.733,0.038394,1.534377,1.5793,0.040945,0.009351,345.280199,312504,0,312500
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,7,40,"Success",0.000692,169.994567,172.67204,0.043254,1.559522,1.596924,0.039863,0.009418,345.918054,312504,0,312500
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,8,40,"Success",0.000607,170.120694,171.26985,0.039554,1.547231,1.594669,0.040069,0.008628,344.623053,312504,0,312500
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,9,40,"Success",0.000569,170.045429,171.803111,0.040165,1.54419,1.584302,0.042429,0.009318,345.07122,312504,0,312500
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,10,40,"Success",0.000749,170.149458,171.44773,0.039482,1.545232,1.587389,0.041083,0.008692,344.821562,312504,0,312500
"Fftw","Inplace","Real","float",1,"radix357",78125,0,0,11,40,"Success",0.000618,170.290229,172.998104,0.04539,1.534064,1.60005,0.039729,0.008837,346.518828,312504,0,312500
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,0,48,"Warmup",0.000713,63.638969,69.674902,0.060636,2.572488,3.003953,0.062874,0.008988,139.025353,470600,0,470596
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,1,48,"Warmup",0.000627,63.597615,70.0302,0.058867,2.558564,2.999359,0.063016,0.008701,139.318692,470600,0,470596
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,2,48,"Success",0.000722,63.667088,69.74579,0.060634,2.575911,2.965296,0.061154,0.008885,139.087231,470600,0,470596
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,3,48,"Success",0.000525,63.624077,69.803462,0.060665,2.573374,3.021765,0.060659,0.008642,139.154945,470600,0,470596
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,4,48,"Success",0.000553,63.5717,69.588948,0.06041,2.570287,3.005718,0.062776,0.008873,138.871029,470600,0,470596
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,5,48,"Success",0.00066,63.560517,69.664776,0.058813,2.555138,3.010004,0.06289,0.008618,138.923102,470600,0,470596
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,6,48,"Success",0.000533,63.687509,69.642065,0.059013,2.553525,2.969594,0.064051,0.008558,138.986555,470600,0,470596
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,7,48,"Success",0.000628,63.598269,69.852827,0.060735,2.569214,3.007374,0.062912,0.008789,139.162456,470600,0,470596
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,8,48,"Success",0.000544,63.628584,70.021884,0.060623,2.578302,3.009814,0.06295,0.011893,139.376584,470600,0,470596
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,9,48,"Success",0.000752,63.587282,69.597004,0.058901,2.554445,3.011754,0.06288,0.008845,138.883729,470600,0,470596
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,10,48,"Success",0.000561,63.434104,69.933376,0.074112,2.554272,2.985804,0.06123,0.008958,139.054204,470600,0,470596
"Fftw","Inplace","Real","float",1,"radix357",117649,0,0,11,48,"Success",0.000637,63.42562,69.676487,0.060342,2.568548,3.004295,0.062848,0.008955,138.809483,470600,0,470596
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,0,31,"Warmup",0.000728,255.500671,245.834512,0.094075,4.053101,3.845603,0.095897,0.009861,509.436431,708592,0,708588
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,1,31,"Warmup",0.000606,254.708614,243.971616,0.091565,4.010442,3.884704,0.098247,0.009544,506.777338,708592,0,708588
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,2,31,"Success",0.000764,254.323181,244.458605,0.094385,4.04987,3.841067,0.095696,0.009117,506.874622,708592,0,708588
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,3,31,"Success",0.000613,254.066441,245.827698,0.094822,4.00199,3.907051,0.100951,0.010372,508.011711,708592,0,708588
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,4,31,"Success",0.000804,253.898915,245.027782,0.091484,3.993964,3.892355,0.098413,0.009657,507.015194,708592,0,708588
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,5,31,"Success",0.000617,254.660641,244.092733,0.091492,3.999595,3.891931,0.098773,0.009296,506.847082,708592,0,708588
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,6,31,"Success",0.000728,256.007342,245.419807,0.098069,4.022438,3.831264,0.098294,0.009985,509.489945,708592,0,708588
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,7,31,"Success",0.000637,253.252971,244.076649,0.094766,4.007352,3.841695,0.095513,0.010117,505.381724,708592,0,708588
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,8,31,"Success",0.000743,254.792266,244.523571,0.094485,4.031583,3.844021,0.095339,0.009438,507.393388,708592,0,708588
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,9,31,"Success",0.000695,253.980945,245.884595,0.091634,3.973594,3.89262,0.098198,0.008881,507.933119,708592,0,708588
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,10,31,"Success",0.000718,254.674569,244.025115,0.091878,4.007244,3.874839,0.098789,0.009432,506.784463,708592,0,708588
"Fftw","Inplace","Real","float",1,"radix357",177147,0,0,11,31,"Success",0.000562,254.796968,244.208218,0.091844,4.0305,3.887971,0.098392,0.009466,507.125917,708592,0,708588
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,0,41,"Warmup",0.005385,849.056414,872.799642,0.252681,9.275988,9.337193,0.293744,0.010106,1741.033144,1562504,0,1562500
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,1,41,"Warmup",0.000688,848.104185,875.124936,0.248805,9.307385,9.380619,0.300373,0.010157,1742.479341,1562504,0,1562500
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,2,41,"Success",0.000832,849.08004,872.448722,0.252587,9.331483,9.353027,0.292925,0.009456,1740.770916,1562504,0,1562500
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,3,41,"Success",0.000746,847.649532,876.234571,0.270089,9.313813,9.372545,0.301117,0.01057,1743.155021,1562504,0,1562500
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,4,41,"Success",0.000748,847.04848,881.055672,0.249066,9.316877,9.362825,0.290062,0.009809,1747.335557,1562504,0,1562500
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,5,41,"Success",0.00069,846.713676,872.176128,0.261849,9.34112,9.316065,0.304808,0.00977,1738.126036,1562504,0,1562500
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,6,41,"Success",0.000759,847.849841,873.302202,0.249399,9.261034,9.372941,0.290109,0.009618,1740.337714,1562504,0,1562500
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,7,41,"Success",0.000748,849.886688,877.679375,0.259222,9.370016,9.3466,0.290536,0.009376,1746.844379,1562504,0,1562500
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,8,41,"Success",0.00078,847.283003,875.200646,0.257602,9.349868,9.327137,0.302958,0.01035,1741.734359,1562504,0,1562500
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,9,41,"Success",0.000691,850.322967,873.515089,0.248905,9.320347,9.367072,0.28926,0.009783,1743.07614,1562504,0,1562500
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,10,41,"Success",0.000748,846.441747,874.999239,0.258015,9.285186,9.37715,0.300438,0.009926,1740.674875,1562504,0,1562500
"Fftw","Inplace","Real","float",1,"radix357",390625,0,0,11,41,"Success",0.000607,847.62706,875.68924,0.249315,9.289883,9.380881,0.300806,0.009602,1742.549698,1562504,0,1562500
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,0,32,"Warmup",0.000772,781.975859,753.74394,0.363403,13.377333,12.599897,0.437245,0.009273,1562.509758,2125768,0,2125764
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,1,32,"Warmup",0.000656,784.080644,752.822051,0.356887,13.557899,12.608542,0.457868,0.009444,1563.896011,2125768,0,2125764
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,2,32,"Success",0.00078,782.077116,753.523474,0.361202,13.439028,12.594247,0.455705,0.00925,1562.462894,2125768,0,2125764
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,3,32,"Success",0.000716,788.157118,759.326328,0.375483,13.615081,12.766199,0.45869,0.011788,1574.713533,2125768,0,2125764
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,4,32,"Success",0.000762,781.367167,753.628959,0.361083,13.510279,12.605896,0.454409,0.009045,1561.939664,2125768,0,2125764
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,5,32,"Success",0.000722,783.029626,752.828113,0.372014,13.52207,12.6712,0.455089,0.009269,1562.890137,2125768,0,2125764
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,6,32,"Success",0.00075,781.024801,752.424724,0.389773,13.421686,12.641977,0.430223,0.00911,1560.34521,2125768,0,2125764
"Fftw","Inplace","Real","float",1,"radix357",531441,0,0,7,32,"Success",0.000724,782.502578,754.238024,0.358781,13.504497,12.62504,0.455982,0.009027,1563.696552,2125768,0,2125764
