; "SupportedThreads",0,"UsedThreads",0,"TotalMemory",15964327936,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1534882441,"CurrentTimeLocal","Tue Aug 21 23:14:01 2018","Hostname","teegema","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000186
; "Time_ContextDestroy [ms]", 7.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,3,43,"Success",0.00424,3.212528,3.056254,0.000268,0.008604,0.006811,0.000295,0.001348,6.291032,2896,0,2888,1.3230796732e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,4,43,"Success",0.004086,3.204802,3.054665,0.000254,0.008449,0.00683,0.000298,0.001257,6.281058,2896,0,2888,1.3230796732e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,5,43,"Success",0.004125,3.205867,3.063244,0.000601,0.008895,0.006676,0.000243,0.001534,6.291766,2896,0,2888,1.3230796732e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,6,43,"Success",0.004556,3.25731,3.075385,0.001137,0.008913,0.006639,0.00037,0.001609,6.356499,2896,0,2888,1.3230796732e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,7,43,"Success",0.004406,3.259253,3.04488,0.000482,0.008435,0.006725,0.000237,0.001473,6.326374,2896,0,2888,1.3230796732e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,8,43,"Success",0.004177,3.221651,3.056306,0.000311,0.008789,0.006696,0.000357,0.001231,6.299938,2896,0,2888,1.3230796732e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,9,43,"Success",0.004091,3.211334,3.046576,0.000315,0.008371,0.006675,0.000293,0.001433,6.279571,2896,0,2888,1.3230796732e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,10,43,"Success",0.004099,3.202221,3.09169,0.000277,0.008327,0.00669,0.000294,0.001341,6.315374,2896,0,2888,1.3230796732e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",361,0,0,11,43,"Success",0.004059,3.214266,3.027508,0.000364,0.008517,0.006653,0.000301,0.001342,6.263426,2896,0,2888,1.3230796732e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,0,44,"Warmup",0.000727,30.598818,30.36695,0.008642,0.177325,0.178612,0.003211,0.003511,61.33848,54880,0,54872,1.8029879261e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,1,44,"Warmup",0.026456,30.285832,30.241178,0.008305,0.175068,0.178718,0.003144,0.003335,60.922576,54880,0,54872,1.8029879261e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,2,44,"Success",0.03078,30.179671,30.533145,0.008977,0.176449,0.182006,0.003184,0.003816,61.118739,54880,0,54872,1.8387538179e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,3,44,"Success",0.027183,30.250789,30.55954,0.008645,0.178113,0.179595,0.003097,0.003846,61.211438,54880,0,54872,1.8029879261e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,4,44,"Success",0.025383,30.49606,30.402459,0.008824,0.177078,0.180366,0.003108,0.003433,61.297416,54880,0,54872,1.8387538179e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,5,44,"Success",0.025583,30.475535,30.433804,0.008166,0.182892,0.180787,0.003222,0.003329,61.313764,54880,0,54872,1.8387538179e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,6,44,"Success",0.025585,30.086955,30.271434,0.008092,0.175008,0.181772,0.003113,0.003743,60.756566,54880,0,54872,1.8029879261e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,7,44,"Success",0.024912,30.120599,30.403584,0.008398,0.177287,0.18207,0.00317,0.00376,60.924506,54880,0,54872,1.8387538179e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,8,44,"Success",0.025385,30.320797,30.408644,0.00915,0.183915,0.17903,0.00312,0.003354,61.134179,54880,0,54872,1.8387538179e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,9,44,"Success",0.026569,30.178388,30.46018,0.008817,0.176574,0.179455,0.003079,0.003618,61.037392,54880,0,54872,1.8387538179e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,10,44,"Success",0.02491,30.319215,30.378026,0.008232,0.175415,0.178793,0.003147,0.003402,61.091717,54880,0,54872,1.8029879261e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",6859,0,0,11,44,"Success",0.026731,30.439378,30.312499,0.00852,0.175114,0.178698,0.003133,0.003391,61.148036,54880,0,54872,1.8029879261e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,0,45,"Warmup",0.002017,936.403418,930.866137,0.295235,5.69147,5.87187,0.185469,0.012694,1879.329913,1042576,0,1042568,1.9138444434e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,1,45,"Warmup",0.029892,936.326053,932.548737,0.292821,5.728359,5.835749,0.187871,0.011938,1880.96299,1042576,0,1042568,1.9138444434e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,2,45,"Success",0.030414,941.492537,928.915553,0.274797,5.727286,5.99137,0.195642,0.013481,1882.642498,1042576,0,1042568,1.9138444434e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,3,45,"Success",0.030429,1012.284863,927.166581,0.293735,5.780737,5.872717,0.185712,0.012569,1951.628924,1042576,0,1042568,1.9138444434e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,4,45,"Success",0.030749,925.778636,925.404051,0.282751,5.687282,5.866425,0.185372,0.011472,1863.248062,1042576,0,1042568,1.9138444434e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,5,45,"Success",0.030147,924.674804,931.33858,0.271854,5.724157,5.861432,0.186121,0.011601,1868.099941,1042576,0,1042568,1.9138444434e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,6,45,"Success",0.030781,925.196206,925.788369,0.278255,5.710496,5.845876,0.186253,0.012065,1863.04977,1042576,0,1042568,1.9138444434e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,7,45,"Success",0.030525,939.948197,931.080169,0.260827,5.714082,5.878204,0.20616,0.013184,1883.132963,1042576,0,1042568,1.9138444434e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,8,45,"Success",0.030852,927.353815,932.389588,0.303239,5.713263,5.829849,0.186199,0.013315,1871.82177,1042576,0,1042568,1.9138444434e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,9,45,"Success",0.030373,935.876964,993.794962,0.290515,5.736994,5.87495,0.174086,0.014848,1941.795104,1042576,0,1042568,1.9138444434e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,10,45,"Success",0.031332,933.482847,929.401651,0.293422,5.762124,5.932941,0.185724,0.012935,1875.104505,1042576,0,1042568,1.9138444434e-16,0
"Fftw","Inplace","Real","double",1,"oddshape",130321,0,0,11,45,"Success",0.029905,936.043023,926.83432,0.25254,5.779818,5.8967,0.188076,0.011891,1875.037658,1042576,0,1042568,1.9138444434e-16,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,0,0,"Warmup",0.003752,0.400462,0.238595,8.8e-05,8.5e-05,6e-05,4.9e-05,0.000433,0.644021,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,1,0,"Warmup",0.003939,0.395414,0.242441,7.4e-05,8.8e-05,7.7e-05,4.2e-05,0.000603,0.643241,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,2,0,"Success",0.003953,0.397402,0.242048,7.1e-05,0.000112,5.4e-05,4.8e-05,0.000382,0.644639,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,3,0,"Success",0.003832,0.420452,0.240548,7.5e-05,8.9e-05,6e-05,4.8e-05,0.000497,0.666069,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,4,0,"Success",0.003762,0.402273,0.239155,0.000177,8.9e-05,6e-05,4.7e-05,0.000386,0.646415,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,5,0,"Success",0.003979,0.395402,0.245985,7.4e-05,0.000101,6.2e-05,4.4e-05,0.000443,0.646959,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,6,0,"Success",0.003788,0.397502,0.238681,6.6e-05,8.7e-05,6.1e-05,4.5e-05,0.000459,0.641183,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,7,0,"Success",0.003669,0.399057,0.240321,8.1e-05,9e-05,6e-05,4.1e-05,0.00043,0.644171,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,8,0,"Success",0.003797,0.395795,0.255283,7e-05,0.000113,6.2e-05,4.8e-05,0.000392,0.65603,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,9,0,"Success",0.003733,0.397547,0.240465,7.5e-05,8.8e-05,6.1e-05,4e-05,0.000449,0.643015,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,10,0,"Success",0.003812,0.403349,0.238246,0.000167,0.000103,6.1e-05,4.7e-05,0.000381,0.646629,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",4,0,0,11,0,"Success",0.003762,0.396873,0.240319,7.3e-05,8.9e-05,6e-05,4e-05,0.000392,0.64214,48,0,32,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,0,1,"Warmup",0.003391,0.471408,0.318784,0.000197,0.000196,7.9e-05,4.9e-05,0.000496,0.795243,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,1,1,"Warmup",0.002075,0.424941,0.301977,0.000133,0.000114,5.8e-05,4.6e-05,0.000475,0.730294,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,2,1,"Success",0.002046,0.432875,0.286759,6.8e-05,0.000109,5.5e-05,4.6e-05,0.000371,0.722862,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,3,1,"Success",0.002002,0.41858,0.290192,9e-05,0.000111,5.2e-05,4.6e-05,0.000375,0.711866,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,4,1,"Success",0.00204,0.44381,0.287309,7.7e-05,0.000107,6.1e-05,4.6e-05,0.000416,0.734269,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,5,1,"Success",0.001988,0.417332,0.308071,7.7e-05,0.000113,6.6e-05,4.6e-05,0.000489,0.728661,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,6,1,"Success",0.002002,0.433989,0.299774,7e-05,0.000107,5.4e-05,4.6e-05,0.000529,0.737079,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,7,1,"Success",0.002117,0.414094,0.291892,6.9e-05,0.000116,5.2e-05,4.6e-05,0.000393,0.709247,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,8,1,"Success",0.002077,0.433718,0.282822,7.5e-05,0.000107,5.5e-05,4.6e-05,0.000399,0.719719,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,9,1,"Success",0.00231,0.413514,0.289491,0.000133,0.000111,5.9e-05,4.4e-05,0.000403,0.706468,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,10,1,"Success",0.002111,0.428211,0.309937,0.000143,0.000122,6.3e-05,4.9e-05,0.000497,0.741604,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",8,0,0,11,1,"Success",0.00193,0.418937,0.301362,7.8e-05,0.000115,5.8e-05,4.9e-05,0.000508,0.723503,80,0,64,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,0,2,"Warmup",0.000792,0.471502,0.298089,0.000196,0.000257,0.000162,0.000198,0.000591,0.772333,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,1,2,"Warmup",0.000343,0.450982,0.28422,8.4e-05,0.000143,0.000114,6.3e-05,0.000577,0.737088,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,2,2,"Success",0.000158,0.441726,0.282017,7.7e-05,0.000121,0.00011,7.2e-05,0.000493,0.72522,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,3,2,"Success",0.000166,0.44901,0.285344,8.7e-05,0.000228,0.00011,6.5e-05,0.000583,0.736073,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,4,2,"Success",0.000181,0.434393,0.315761,9.6e-05,0.000223,9.5e-05,6.4e-05,0.000497,0.751827,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,5,2,"Success",0.000175,0.452303,0.285845,8.4e-05,0.000141,9.2e-05,5.4e-05,0.000521,0.739758,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,6,2,"Success",0.000301,0.443543,0.282309,9e-05,0.00015,0.000112,6.5e-05,0.000562,0.727593,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,7,2,"Success",0.000176,0.442254,0.327218,9.1e-05,0.00031,0.000118,6.2e-05,0.000676,0.771515,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,8,2,"Success",0.000187,0.479633,0.284208,9.8e-05,0.000198,0.000103,5.8e-05,0.000514,0.765472,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,9,2,"Success",0.000159,0.435271,0.304738,9.1e-05,0.000172,9e-05,5.7e-05,0.000646,0.741644,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,10,2,"Success",0.000227,0.437503,0.28352,7.7e-05,0.000118,0.000104,6.9e-05,0.000531,0.722586,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",16,0,0,11,2,"Success",0.000287,0.442418,0.283815,9.2e-05,0.000151,0.0001,5.9e-05,0.00048,0.727803,144,0,128,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,0,3,"Warmup",0.000512,8.875822,6.834552,0.000269,0.000923,0.000165,7.8e-05,0.000927,15.713889,272,0,256,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,1,3,"Warmup",0.000342,8.859788,6.842727,0.000329,0.00081,0.000171,6.7e-05,0.001107,15.705823,272,0,256,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,2,3,"Success",0.000389,8.80638,6.749908,0.000187,0.000341,0.000162,6.8e-05,0.000717,15.558683,272,0,256,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,3,3,"Success",0.000228,8.78987,6.733144,0.000129,0.000289,0.000157,7.3e-05,0.000856,15.525346,272,0,256,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,4,3,"Success",0.00015,8.900134,6.827383,0.000319,0.001005,0.000173,7.2e-05,0.001138,15.73103,272,0,256,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,5,3,"Success",0.000313,8.81269,6.750932,0.000139,0.00026,0.000172,7.2e-05,0.000723,15.565793,272,0,256,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,6,3,"Success",0.000291,8.861665,6.737949,0.000129,0.000284,0.000165,6.4e-05,0.000698,15.601868,272,0,256,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,7,3,"Success",0.000156,8.807656,6.759923,0.000179,0.000423,0.000168,7.3e-05,0.000761,15.569844,272,0,256,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,8,3,"Success",0.000213,8.885212,6.815134,0.000216,0.000536,0.000172,7.4e-05,0.000943,15.703096,272,0,256,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,9,3,"Success",0.000533,8.877384,6.890379,0.00029,0.001107,0.000162,7.6e-05,0.001175,15.771763,272,0,256,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,10,3,"Success",0.000318,8.910748,6.746169,0.000245,0.000591,0.000161,6.7e-05,0.000943,15.659863,272,0,256,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32,0,0,11,3,"Success",0.000226,8.917735,6.756276,0.000186,0.000484,0.000171,6.2e-05,0.000888,15.676718,272,0,256,0,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,0,4,"Warmup",0.006273,20.917646,22.186952,0.000441,0.001739,0.000256,0.000113,0.001185,43.115872,528,0,512,0,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,1,4,"Warmup",0.000576,20.978823,22.199984,0.000355,0.002005,0.0004,0.000145,0.001155,43.184074,528,0,512,0,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,2,4,"Success",0.000442,20.84397,21.993577,0.000284,0.001634,0.000319,9e-05,0.000594,42.841537,528,0,512,0,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,3,4,"Success",0.000283,21.093541,22.244044,0.000324,0.002144,0.000248,8.8e-05,0.001139,43.342395,528,0,512,0,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,4,4,"Success",0.000562,21.064497,22.060856,0.000193,0.001599,0.000387,8e-05,0.001267,43.130149,528,0,512,2.7974990695e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,5,4,"Success",0.003945,20.898477,22.131487,0.000255,0.001718,0.000799,8.4e-05,0.00097,43.038399,528,0,512,0,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,6,4,"Success",0.000727,20.999967,22.143753,0.000448,0.001624,0.000285,8.1e-05,0.001063,43.149005,528,0,512,0,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,7,4,"Success",0.000418,20.95589,22.150798,0.000272,0.001824,0.000394,8e-05,0.001182,43.111482,528,0,512,0,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,8,4,"Success",0.000601,20.961664,22.311262,0.000244,0.001769,0.000402,0.000194,0.001035,43.277795,528,0,512,0,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,9,4,"Success",0.000548,20.963412,22.147644,0.000247,0.001571,0.000277,9.4e-05,0.001036,43.115448,528,0,512,0,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,10,4,"Success",0.0004,20.983845,22.132969,0.0002,0.001971,0.000272,8.2e-05,0.001019,43.121437,528,0,512,0,0
"Fftw","Inplace","Real","double",1,"powerof2",64,0,0,11,4,"Success",0.000447,21.044281,22.050052,0.000257,0.001521,0.000402,8.9e-05,0.00122,43.098977,528,0,512,0,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,0,5,"Warmup",0.005907,36.941536,40.566894,0.000709,0.00304,0.000447,0.000138,0.00256,77.521928,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,1,5,"Warmup",0.003675,37.057014,40.551171,0.000533,0.003073,0.002032,0.000495,0.002016,77.620778,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,2,5,"Success",0.003811,36.976375,40.71741,0.000924,0.002733,0.000472,0.000136,0.002215,77.705023,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,3,5,"Success",0.004077,36.893897,40.621271,0.000598,0.002768,0.002177,0.00023,0.0022,77.527903,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,4,5,"Success",0.003677,36.900749,40.313683,0.000727,0.002756,0.000435,0.000205,0.003003,77.226077,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,5,5,"Success",0.003535,36.975287,44.835533,0.000678,0.003277,0.002545,0.000217,0.002118,81.824021,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,6,5,"Success",0.003777,37.203118,40.601411,0.000669,0.002805,0.000425,0.000139,0.002467,77.815509,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,7,5,"Success",0.003685,37.072011,40.605379,0.000784,0.003366,0.000426,0.000199,0.002343,77.688985,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,8,5,"Success",0.003633,36.800716,40.369424,0.000653,0.003336,0.000458,0.000208,0.00233,77.181537,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,9,5,"Success",0.003532,37.003285,40.511889,0.0007,0.002719,0.000498,0.000138,0.001946,77.525532,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,10,5,"Success",0.00405,36.927994,40.350417,0.000522,0.00299,0.002047,0.000122,0.002091,77.290953,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",128,0,0,11,5,"Success",0.003551,37.37645,40.391864,0.001112,0.002708,0.000429,0.000129,0.002307,77.779385,1040,0,1024,1.9703272556e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,0,6,"Warmup",0.000632,69.046635,73.153065,0.000718,0.005385,0.004379,0.000181,0.002528,142.214333,2064,0,2048,1.9664600738e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,1,6,"Warmup",0.000576,69.065993,72.861426,0.000629,0.005386,0.00384,0.000386,0.002409,141.941364,2064,0,2048,1.9664600738e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,2,6,"Success",0.000643,68.908174,72.912513,0.00058,0.005959,0.00448,0.000259,0.00246,141.83577,2064,0,2048,1.9664600738e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,3,6,"Success",0.000599,69.106162,72.922498,0.000573,0.005301,0.003834,0.000384,0.0025,142.042475,2064,0,2048,1.9664600738e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,4,6,"Success",0.000567,69.06238,72.829779,0.000634,0.005192,0.004232,0.00037,0.002263,141.906091,2064,0,2048,1.9664600738e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,5,6,"Success",0.000647,68.834923,72.853065,0.000653,0.00548,0.004005,0.000322,0.002734,141.702501,2064,0,2048,1.9664600738e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,6,6,"Success",0.000778,68.871653,72.932513,0.000628,0.005861,0.004151,0.00026,0.002757,141.819287,2064,0,2048,1.9664600738e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,7,6,"Success",0.000754,69.113268,72.976592,0.000628,0.005674,0.004053,0.000295,0.00243,142.104467,2064,0,2048,1.9664600738e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,8,6,"Success",0.000692,68.832329,73.200769,0.000622,0.006253,0.00445,0.00039,0.002541,142.048757,2064,0,2048,1.9664600738e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,9,6,"Success",0.000526,69.037059,72.958312,0.000732,0.005126,0.00399,0.000161,0.002908,142.009527,2064,0,2048,1.9664600738e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,10,6,"Success",0.000626,69.062218,72.957289,0.000777,0.005547,0.003791,0.000178,0.002594,142.033726,2064,0,2048,1.9664600738e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",256,0,0,11,6,"Success",0.000898,69.105894,72.829564,0.000664,0.00609,0.004812,0.000294,0.002776,141.951828,2064,0,2048,1.9664600738e-17,0
